resource,dataset,name,label,collection event.resource,collection event,since version,until version,is repeat of.dataset,is repeat of.name
LifeCycle_CDM,core,weight_age18,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age19,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age2,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age20,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age21,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age22,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age23,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age24,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age25,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age26,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age27,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age28,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age29,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age3,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age30,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age31,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age32,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age33,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age34,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age35,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age36,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age37,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age38,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age39,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age4,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age40,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age41,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age42,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age43,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age44,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age45,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age46,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age47,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age48,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age49,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age5,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age50,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age51,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age52,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age53,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age54,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age55,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age56,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age57,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age58,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age59,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age6,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age60,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age61,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age62,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age63,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age64,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age65,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age66,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age67,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age68,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age69,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age7,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age70,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age71,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age72,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age73,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age74,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age75,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age76,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age77,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age78,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age79,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age8,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age80,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age81,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age82,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age83,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age84,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age85,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age86,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age87,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age88,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age89,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age9,,,,1.0.0,,core,weight_age0
LifeCycle_CDM,core,weight_age90,,,,1.0.0,,core,weight_age0
ATHLETE_CDM,outcome_ath,weight_sdsWHO_t3,,,,,,outcome_ath,weight_sdsWHO_t2
ATHLETE_CDM,outcome_ath,weight_sdsWHOEUR_t3,,,,,,outcome_ath,weight_sdsWHOEUR_t2
LifeCycle_CDM,outcome,whe_1,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_10,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_11,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_12,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_13,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_14,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_5,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_6,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_7,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_8,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,whe_9,,,,1.0.0,,outcome,whe_0
LifeCycle_CDM,outcome,wm_age_5,,,,1.0.0,,outcome,wm_age_0
LifeCycle_CDM,outcome,wm_age_6,,,,1.0.0,,outcome,wm_age_0
LifeCycle_CDM,outcome,wm_avg_5,,,,1.0.0,,outcome,wm_avg_0
LifeCycle_CDM,outcome,wm_avg_6,,,,1.0.0,,outcome,wm_avg_0
LifeCycle_CDM,outcome,wm_eval_5,,,,1.0.0,,outcome,wm_eval_0
LifeCycle_CDM,outcome,wm_eval_6,,,,1.0.0,,outcome,wm_eval_0
LifeCycle_CDM,outcome,wm_instr_5,,,,1.0.0,,outcome,wm_instr_0
LifeCycle_CDM,outcome,wm_instr_6,,,,1.0.0,,outcome,wm_instr_0
LifeCycle_CDM,outcome,wm_pc_6,,,,1.0.0,,outcome,wm_pc_0
LifeCycle_CDM,outcome,wm_pro_5,,,,1.0.0,,outcome,wm_pro_0
LifeCycle_CDM,outcome,wm_pro_6,,,,1.0.0,,outcome,wm_pro_0
LifeCycle_CDM,outcome,wm_raw_5,,,,1.0.0,,outcome,wm_raw_0
LifeCycle_CDM,outcome,wm_raw_6,,,,1.0.0,,outcome,wm_raw_0
LifeCycle_CDM,outcome,wm_std_6,,,,1.0.0,,outcome,wm_std_0
PELAGIE,pelagie_q2,B77,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B81,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B85,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B89,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B93,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B97,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,b69,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b73,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b61,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b65,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b77,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b81,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b85,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b89,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b25,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b37,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b53,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q2,b93,,,,1.0.0,,pelagie_q2,b21
PELAGIE,pelagie_q6,QS6_B1_date_9_mois,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_date_24_mois,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_date_3_ans,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_date_4_ans,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_date_5_ans,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_date_6_ans,,,,1.0.0,,pelagie_q6,QS6_B1_date_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_9_mois,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_24_mois,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_3_ans,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_4_ans,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_5_ans,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_poids_6_ans,,,,1.0.0,,pelagie_q6,QS6_B1_poids_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_9_mois,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_24_mois,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_3_ans,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_4_ans,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_5_ans,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q6,QS6_B1_taille_6_ans,,,,1.0.0,,pelagie_q6,QS6_B1_taille_4_mois
PELAGIE,pelagie_q2,B25,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B37,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B53,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B61,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B65,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B69,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B73,,,,1.0.0,,pelagie_q2,B21
PELAGIE,pelagie_q2,B98,,,,1.0.0,,pelagie_q2,B22
PELAGIE,pelagie_q2,B99,,,,1.0.0,,pelagie_q2,B23
PELAGIE,pelagie_q2,B100,,,,1.0.0,,pelagie_q2,B24
PELAGIE,pelagie_q6,QS6_B1_DATE_9_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_DATE_24_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_DATE_3_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_DATE_4_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_DATE_5_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_DATE_6_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_DATE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_9_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_24_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_3_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_4_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_5_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_POIDS_6_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_POIDS_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_9_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_24_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_3_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_4_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_5_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_TAILLE_6_ANS,,,,1.0.0,,pelagie_q6,QS6_B1_TAILLE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_PERIMETRE_9_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_PERIMETRE_4_MOIS
PELAGIE,pelagie_q6,QS6_B1_PERIMETRE_24_MOIS,,,,1.0.0,,pelagie_q6,QS6_B1_PERIMETRE_4_MOIS
Sepages,base_respi_enfant_20210326,cy3haw1_q01,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q01
Sepages,base_respi_enfant_20210326,cy2hai3_q02,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q02
Sepages,base_respi_enfant_20210326,cy3haw1_q02,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q02
Sepages,bdd_1a_v1_1,cy1eas2_q02,,Sepages,Y1,1.0.0,,bdd_1a_v1_1,cy1eas1_q02
Sepages,base_respi_enfant_20210326,cy2hai3_q01,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q01
Sepages,base_respi_enfant_20210326,cy2hai3_q04,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q04
Sepages,base_respi_enfant_20210326,cy3haw1_q04,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q04
PELAGIE,pelagie_q2,b33,,,,1.0.0,,pelagie_q2,b21
Sepages,base_respi_enfant_20210326,cy2hai3_q05,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q05
Sepages,base_respi_enfant_20210326,cy3haw1_q05,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q05
Sepages,base_respi_enfant_20210326,cy2hai3_q06,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q06
Sepages,base_respi_enfant_20210326,cy2hai3_q07,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q07
Sepages,base_respi_enfant_20210326,cy3haw1_q06,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q07
Sepages,base_respi_enfant_20210326,cy2hai3_q08,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q08
Sepages,base_respi_enfant_20210326,cy3haw1_q07,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q08
Sepages,base_respi_enfant_20210326,cy2hai3_q09,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q09
Sepages,base_respi_enfant_20210326,cy3haw1_q10,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q09
Sepages,base_respi_enfant_20210326,cy2hai3_q11,,Sepages,Y2,1.0.0,,base_respi_enfant_20210326,cy1hai2_q11
Sepages,base_respi_enfant_20210326,cy3haw1_q12,,Sepages,Y3,1.0.0,,base_respi_enfant_20210326,cy1hai2_q11
Sepages,Ultrasound_all_SLC_20220428_893,lcc_T1_2,,Sepages,Prenatal,1.0.0,,Ultrasound_all_SLC_20220428_893,lcc_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,lcc_T1_3,,Sepages,T1,1.0.0,,Ultrasound_all_SLC_20220428_893,lcc_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_2,,Sepages,T1,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_3,,Sepages,T1,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T2_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T2_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T2_4,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T3_2,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T3_3,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T3_4,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T3_5,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T2_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T2_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T2_4,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T3_2,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T3_3,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T3_4,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T3_5,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
PELAGIE,pelagie_q2,b55,,,,1.0.0,,pelagie_q2,b23
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T2_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T2_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T2_4,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T3_2,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T3_3,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T3_4,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T3_5,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T2_2,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T2_3,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T2_4,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T3_2,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T3_3,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T3_4,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T3_5,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T3_1,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T2_1,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_cranien_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T3_1,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T2_1,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,perimetre_abdominal_T1_1
LifeCycle_CDM,core,occup_f1_5,,,,1.0.0,,core,occup_f1_0
PELAGIE,harmonized,occup_f1_5,,,,1.0.0,,harmonized,occup_f1_0
PELAGIE,harmonized,OCCUP_F1_5,,,,1.0.0,,harmonized,occup_f1_0
Sepages,bdd_grossesse_v5_1,mt3haf1_q04,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1haa1_q40p7
Sepages,bdd_grossesse_v5_1,mt3haf1_q01,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1haa1_q40p1
Sepages,bdd_grossesse_v5_1,mt3haf1_q02,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1haa1_q40p5
Sepages,bdd_grossesse_v5_1,mt2ean2_q167p1,,Sepages,T2,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p1
Sepages,bdd_grossesse_v5_1,mt3ean3_q167p1,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p1
Sepages,bdd_grossesse_v5_1,mt2ean2_q167p2,,Sepages,T2,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p2
Sepages,bdd_grossesse_v5_1,mt3ean3_q167p2,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p2
Sepages,bdd_grossesse_v5_1,mt2ean2_q167p3,,Sepages,T2,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p3
Sepages,bdd_grossesse_v5_1,mt3ean3_q167p3,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p3
Sepages,bdd_grossesse_v5_1,mt2ean2_q167p4,,Sepages,T2,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p4
Sepages,bdd_grossesse_v5_1,mt3ean3_q167p4,,Sepages,T3,1.0.0,,bdd_grossesse_v5_1,mt1ean1_q167p4
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T3_1,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,Ultrasound_all_SLC_20220428_893,longueur_femur_T2_1,,Sepages,T2,1.0.0,,Ultrasound_all_SLC_20220428_893,longueur_femur_T1_1
Sepages,bdd_2a_v_1_0,cy2eas3_q02,,Sepages,Y2,1.0.0,,bdd_1a_v1_1,cy1eas1_q02
Sepages,Ultrasound_all_SLC_20220428_893,biometrie_bip_T3_1,,Sepages,T3,1.0.0,,Ultrasound_all_SLC_20220428_893,biometrie_bip_T1_1
