directory_table,directory_id,directory_name,catalogue_table,catalogue_id,mapping_rule,disposition,flag_reason,from_UMCG,notes,data_quality_error,data_quality_reason,collections_fold_review,name_coherence,part_of_possible_facts_fold
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1695,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1695,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1696,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1696,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1697,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1697,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1698,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1698,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1699,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1699,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1700,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1700,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1701,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1701,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1702,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1702,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1703,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1703,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1704,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1704,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1705,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1705,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1706,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1706,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1707,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1707,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1708,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1708,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1709,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1709,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1710,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1710,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1711,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1711,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1712,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1712,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1713,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1713,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1714,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1714,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1715,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1715,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1716,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1716,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1717,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1717,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1718,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1718,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1719,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1719,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1720,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1720,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1721,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1721,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1722,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1722,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1723,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1723,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1724,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1724,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1725,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1725,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1726,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1726,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1727,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1727,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1728,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1728,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1729,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1729,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1730,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1730,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1731,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1731,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1732,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1732,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1733,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1733,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1734,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1734,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1735,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1735,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1736,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1736,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1737,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1737,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1738,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1738,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1739,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1739,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1740,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1740,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1741,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1741,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1742,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1742,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1743,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1743,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1744,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1744,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1745,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1745,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1746,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1746,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1747,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1747,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1748,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1748,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1749,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1749,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1750,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1750,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1751,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1751,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1752,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1752,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1753,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1753,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1754,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1754,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1755,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1755,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1756,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1756,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1757,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1757,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1758,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1758,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1759,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1759,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1760,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1760,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1761,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1761,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1762,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1762,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1763,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1763,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1764,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1764,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1765,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1765,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1766,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1766,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1767,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1767,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1768,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1768,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1769,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1769,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1770,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1770,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1771,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1771,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1772,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1772,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1773,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1773,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1774,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1774,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1775,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1775,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1776,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1776,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1777,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1777,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1778,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1778,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1779,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1779,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1780,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1780,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1781,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1781,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1782,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1782,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1783,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1783,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1784,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1784,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1785,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1785,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1786,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1786,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1787,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1787,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1788,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1788,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1789,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1789,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1790,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1790,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1791,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1791,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1792,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1792,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1793,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1793,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
CollectionFacts,bbmri-eric:factID:FI_NN:collection:DNA:1794,,Collection facts,bbmri-eric:factID:FI_NN:collection:DNA:1794,CollectionFacts row -> Collection facts (1:1),auto,,False,,False,,,,
