order,name,codesystem,code,ontologyTermURI,definition
16840,Clubbing of fingers,HP,HP:0100759,http://purl.obolibrary.org/obo/HP_0100759,Terminal broadening of the fingers (distal phalanges of the fingers).
16841,Clubbing of toes,HP,HP:0100760,http://purl.obolibrary.org/obo/HP_0100760,Terminal broadening of the toes (distal phalanges of the toes).
16842,Visceral angiomatosis,HP,HP:0100761,http://purl.obolibrary.org/obo/HP_0100761,
16843,Hemobilia,HP,HP:0100762,http://purl.obolibrary.org/obo/HP_0100762,Bleeding into the biliary tree.
16844,Abnormality of the lymphatic system,HP,HP:0100763,http://purl.obolibrary.org/obo/HP_0100763,"An anomaly of the lymphatic system, a network of lymphatic vessels that carry a clear fluid called lymph unidirectionally towards either the right lymphatic duct or the thoracic duct, which in turn drain into the right and left subclavian veins respectively."
16845,Lymphangioma,HP,HP:0100764,http://purl.obolibrary.org/obo/HP_0100764,Lymphangiomas are rare congenital malformations consisting of focal proliferations of well-differentiated lymphatic tissue in multi cystic or sponge like structures. Lymphangioma is usually asymptomatic due to its soft consistency but compression of adjacent structures can be seen due to the mass effect of a large tumor.
16846,Abnormality of the tonsils,HP,HP:0100765,http://purl.obolibrary.org/obo/HP_0100765,An abnormality of the tonsils.
16847,Abnormal lymphatic vessel morphology,HP,HP:0100766,http://purl.obolibrary.org/obo/HP_0100766,A structural anomaly of the vessel that contains or conveys lymph fluid.
16848,Abnormal placenta morphology,HP,HP:0100767,http://purl.obolibrary.org/obo/HP_0100767,"An abnormality of the placenta, the organ that connects the developing fetus to the uterine wall to enable nutrient uptake, waste elimination, and gas exchange."
16849,Choriocarcinoma,HP,HP:0100768,http://purl.obolibrary.org/obo/HP_0100768,"A malignant, trophoblastic and aggressive cancer, usually of the placenta. It is characterized by early hematogenous spread to the lungs and belongs to the far end of the spectrum of gestational trophoblastic disease (GTD), a subset of germ cell tumors."
16850,Synovitis,HP,HP:0100769,http://purl.obolibrary.org/obo/HP_0100769,
16851,Hyperperistalsis,HP,HP:0100770,http://purl.obolibrary.org/obo/HP_0100770,Excessively active peristalsis (wave of contraction of the tubular organs of the gastrointestinal tract) marked by excessive rapidity of the passage of food through the stomach and intestine.
16852,Hypoperistalsis,HP,HP:0100771,http://purl.obolibrary.org/obo/HP_0100771,"Reduced or inadequate peristalsis, with resultant slow passage of contents through the digestive tract."
16853,Cartilage destruction,HP,HP:0100773,http://purl.obolibrary.org/obo/HP_0100773,
16854,Hyperostosis,HP,HP:0100774,http://purl.obolibrary.org/obo/HP_0100774,Excessive growth or abnormal thickening of bone tissue.
16855,Dural ectasia,HP,HP:0100775,http://purl.obolibrary.org/obo/HP_0100775,A widening or ballooning of the dural sac surrounding the spinal cord usually at the lumbosacral level.
16856,Recurrent pharyngitis,HP,HP:0100776,http://purl.obolibrary.org/obo/HP_0100776,An increased susceptibility to pharyngitis as manifested by a history of recurrent pharyngitis.
16857,Exostoses,HP,HP:0100777,http://purl.obolibrary.org/obo/HP_0100777,"An exostosis is a benign growth the projects outward from the bone surface. It is capped by cartilage, and arises from a bone that develops from cartilage."
16858,Cryoglobulinemia,HP,HP:0100778,http://purl.obolibrary.org/obo/HP_0100778,"Increased level of cryoglobulins in the blood. Cryoglobulins are abnormal immunoglobulins, especially IGG or IGM, that precipitate spontaneously when serum is cooled below 37 degrees Celsius."
16859,Urogenital sinus anomaly,HP,HP:0100779,http://purl.obolibrary.org/obo/HP_0100779,A rare birth defect in women where the urethra and vagina both open into a common channel.
16860,Conjunctival hamartoma,HP,HP:0100780,http://purl.obolibrary.org/obo/HP_0100780,A hamartoma (disordered proliferation of mature tissues) of the conjunctiva.
16861,Abnormal sacroiliac joint morphology,HP,HP:0100781,http://purl.obolibrary.org/obo/HP_0100781,"An anomaly of the sacroiliac joint, which connects the base of the spine (sacrum) to the ilium (a hip bone)."
16862,Breast aplasia,HP,HP:0100783,http://purl.obolibrary.org/obo/HP_0100783,Failure to develop and congenital absence of the breast.
16863,Peripheral arteriovenous fistula,HP,HP:0100784,http://purl.obolibrary.org/obo/HP_0100784,
16864,Insomnia,HP,HP:0100785,http://purl.obolibrary.org/obo/HP_0100785,"Persistent difficulty in starting or maintaining sleep, or waking up earlier than desired, despite having adequate opportunities and conditions for sleep."
16865,Hypersomnia,HP,HP:0100786,http://purl.obolibrary.org/obo/HP_0100786,"Excessive sleepiness or feeling of sleepiness, or difficulty staying awake despite having had adequate sleep, which persists over several days."
16866,Prostate neoplasm,HP,HP:0100787,http://purl.obolibrary.org/obo/HP_0100787,
16867,Fused lips,HP,HP:0100788,http://purl.obolibrary.org/obo/HP_0100788,Lack of separation of the upper and lower lips.
16868,Torus palatinus,HP,HP:0100789,http://purl.obolibrary.org/obo/HP_0100789,A bony protrusion present on the midline of the hard palate.
16869,Hernia,HP,HP:0100790,http://purl.obolibrary.org/obo/HP_0100790,
16870,Acantholysis,HP,HP:0100792,http://purl.obolibrary.org/obo/HP_0100792,"The loss of intercellular connections, such as desmosomes, resulting in loss of cohesion between keratinocytes."
16871,Abnormally straight spine,HP,HP:0100795,http://purl.obolibrary.org/obo/HP_0100795,The absence of the normal curvature of the vertebral column.
16872,Orchitis,HP,HP:0100796,http://purl.obolibrary.org/obo/HP_0100796,Testicular inflammation.
16873,Toenail dysplasia,HP,HP:0100797,http://purl.obolibrary.org/obo/HP_0100797,An abnormality of the development of the toenails.
16874,Fingernail dysplasia,HP,HP:0100798,http://purl.obolibrary.org/obo/HP_0100798,An abnormality of the development of the fingernails.
16875,Neoplasm of the middle ear,HP,HP:0100799,http://purl.obolibrary.org/obo/HP_0100799,A tumor (abnormal growth of tissue) of the middle ear.
16876,Aplasia/Hypoplasia of the pancreas,HP,HP:0100800,http://purl.obolibrary.org/obo/HP_0100800,A congenital underdevelopment (aplasia or hypoplasia) of the pancreas.
16877,Pancreatic aplasia,HP,HP:0100801,http://purl.obolibrary.org/obo/HP_0100801,Aplasia of the pancreas.
16878,Malposition of the stomach,HP,HP:0100802,http://purl.obolibrary.org/obo/HP_0100802,Abnormal anatomical location of the stomach. This feature may be due to intestinal malrotation.
16879,Abnormal periungual morphology,HP,HP:0100803,http://purl.obolibrary.org/obo/HP_0100803,An abnormality of the region around the nails of the fingers or toes.
16880,Ungual fibroma,HP,HP:0100804,http://purl.obolibrary.org/obo/HP_0100804,Flesh-colored papule in or around the nail bed. Ungual fibromas may be periungual (arising under the proximal nail fold) or subungual (originating under the nail plate).
16881,obsolete Precocious menopause,HP,HP:0100805,http://purl.obolibrary.org/obo/HP_0100805,
16882,Sepsis,HP,HP:0100806,http://purl.obolibrary.org/obo/HP_0100806,Sepsis is defined as life-threatening organ dysfunction caused by a dysregulated host response to infection.
16883,Long fingers,HP,HP:0100807,http://purl.obolibrary.org/obo/HP_0100807,"The middle finger is more than 2 SD above the mean for newborns 27 to 41 weeks EGA or above the 97th centile for children from birth to 16 years of age AND the five digits retain their normal length proportions relative to each other (i.e., it is not the case that the middle finger is the only lengthened digit), or, Fingers that appear disproportionately long compared to the palm of the hand."
16884,Gastric diverticulum,HP,HP:0100808,http://purl.obolibrary.org/obo/HP_0100808,An outpouching of the gastric wall.
16885,Scalp tenderness,HP,HP:0100809,http://purl.obolibrary.org/obo/HP_0100809,Pain or discomfort of the scalp elicited by palpation.
16886,Pointed helix,HP,HP:0100810,http://purl.obolibrary.org/obo/HP_0100810,
16887,Aplasia/Hypoplasia of the colon,HP,HP:0100811,http://purl.obolibrary.org/obo/HP_0100811,Congenital absence or underdevelopment of the colon.
16888,Halitosis,HP,HP:0100812,http://purl.obolibrary.org/obo/HP_0100812,Noticeably unpleasant odors exhaled in breathing.
16889,Testicular torsion,HP,HP:0100813,http://purl.obolibrary.org/obo/HP_0100813,"Testicular torsion is when the spermatic cord to a testicle twists, cutting off the blood supply. The most common symptom is acute testicular pain."
16890,Blue nevus,HP,HP:0100814,http://purl.obolibrary.org/obo/HP_0100814,"A solitary, bluish, smooth surfaced macule, papule or plaque that is generally round or oval in shape. The histopathology of blue nevi varies by subtype, but general characteristics include a vertical wedge or bulbous shaped proliferation of spindle cells, dendritic melanocytes, and melanophages into a sclerotic dermis or subcutis."
16891,Lip hyperpigmentation,HP,HP:0100816,http://purl.obolibrary.org/obo/HP_0100816,
16892,Renovascular hypertension,HP,HP:0100817,http://purl.obolibrary.org/obo/HP_0100817,The presence of hypertension related to stenosis of the renal artery.
16893,Long thorax,HP,HP:0100818,http://purl.obolibrary.org/obo/HP_0100818,Increased inferior to superior extent of the thorax.
16894,Intestinal fistula,HP,HP:0100819,http://purl.obolibrary.org/obo/HP_0100819,"An abnormal connection between the gut and another hollow organ, such as the bladder, urethra, vagina, or other regions of the gastrointestinal tract."
16895,Glomerulopathy,HP,HP:0100820,http://purl.obolibrary.org/obo/HP_0100820,Inflammatory or noninflammatory diseases affecting the glomeruli of the nephron.
16896,Urethrocele,HP,HP:0100821,http://purl.obolibrary.org/obo/HP_0100821,The prolapse of the female urethra into the vagina.
16897,Rectocele,HP,HP:0100822,http://purl.obolibrary.org/obo/HP_0100822,"A Rectocele results from a tear in the rectovaginal septum (which is normally a tough, fibrous, sheet-like divider between the rectum and vagina). Rectal tissue bulges through this tear and into the vagina as a hernia. There are two main causes of this tear: childbirth, and hysterectomy."
16898,Genital hernia,HP,HP:0100823,http://purl.obolibrary.org/obo/HP_0100823,
16899,Cheilitis,HP,HP:0100825,http://purl.obolibrary.org/obo/HP_0100825,Inflammation of the lip.
16900,Neoplasm of the nail,HP,HP:0100826,http://purl.obolibrary.org/obo/HP_0100826,A tumor (abnormal growth of tissue) of the nail.
16901,Increased total lymphocyte count,HP,HP:0100827,http://purl.obolibrary.org/obo/HP_0100827,Increase in the number or proportion of lymphocytes in the blood.
16902,Increased total T cell count,HP,HP:0100828,http://purl.obolibrary.org/obo/HP_0100828,The absolute number of T cells per volume is above the upper limit of normal.
16903,Galactorrhea,HP,HP:0100829,http://purl.obolibrary.org/obo/HP_0100829,"Spontaneous flow of milk from the breast, unassociated with childbirth or nursing."
16904,Round ear,HP,HP:0100830,http://purl.obolibrary.org/obo/HP_0100830,
16905,Abnormality of vitamin K metabolism,HP,HP:0100831,http://purl.obolibrary.org/obo/HP_0100831,Vitamin K is a fat-soluble vitamin with a role in promoting the coagulation cascade.
16906,Vitreous floaters,HP,HP:0100832,http://purl.obolibrary.org/obo/HP_0100832,"Deposits of various size, shape, consistency, refractive index, and motility within the eye's vitreous humor, which is normally transparent."
16907,Neoplasm of the small intestine,HP,HP:0100833,http://purl.obolibrary.org/obo/HP_0100833,The presence of a neoplasm of the small intestine.
16908,Neoplasm of the large intestine,HP,HP:0100834,http://purl.obolibrary.org/obo/HP_0100834,The presence of a neoplasm of the large intestine.
16909,Benign neoplasm of the central nervous system,HP,HP:0100835,http://purl.obolibrary.org/obo/HP_0100835,
16910,Malignant neoplasm of the central nervous system,HP,HP:0100836,http://purl.obolibrary.org/obo/HP_0100836,"A tumor that originates in the pineal gland, has moderate cellularity and tends to form rosette patterns."
16911,Atrophodermia vermiculata,HP,HP:0100837,http://purl.obolibrary.org/obo/HP_0100837,"Symmetrical vermiform facial atrophy that affects mainly the forehead, the chin, the ear lobes and helices. Atrophodermia vermiculata is characterized by erythema and follicular plugs on the cheeks, developing into painless reticular impressions."
16912,Recurrent cutaneous abscess formation,HP,HP:0100838,http://purl.obolibrary.org/obo/HP_0100838,"An increased susceptibility to cutaneous abscess formation, as manifested by a medical history of recurrent cutaneous abscesses."
16913,Hepatic agenesis,HP,HP:0100839,http://purl.obolibrary.org/obo/HP_0100839,Absence of the liver owing to a failure of the liver to develop.
16914,Aplasia/Hypoplasia of the eyebrow,HP,HP:0100840,http://purl.obolibrary.org/obo/HP_0100840,Absence or underdevelopment of the eyebrow.
16915,Microgastria,HP,HP:0100841,http://purl.obolibrary.org/obo/HP_0100841,A developmental anomaly with a small tubular or saccular midline stomach.
16916,Septo-optic dysplasia,HP,HP:0100842,http://purl.obolibrary.org/obo/HP_0100842,Underdevelopment of the optic nerve and absence of the septum pellucidum.
16917,obsolete Glioblastoma,HP,HP:0100843,http://purl.obolibrary.org/obo/HP_0100843,
16918,Pancreatic fistula,HP,HP:0100844,http://purl.obolibrary.org/obo/HP_0100844,
16919,Anaphylactic shock,HP,HP:0100845,http://purl.obolibrary.org/obo/HP_0100845,An acute hypersensitivity reaction due to exposure to a previously encountered antigen.
16920,Palmoplantar pustulosis,HP,HP:0100847,http://purl.obolibrary.org/obo/HP_0100847,"A chronic, relapsing, pustular eruption that is localized to the palms and soles."
16921,Neoplasm of the male external genitalia,HP,HP:0100848,http://purl.obolibrary.org/obo/HP_0100848,A tumor (abnormal growth of tissue) of the male external genitalia.
