source,source dataset,source variables,source variables other datasets.dataset,source variables other datasets.name,target,target dataset,target variable,match,status,description,syntax,comments,repeat_num,repeats
PELAGIE,BDD_ethers,SGURINEF,harmonized,M_PHENOXYACETIC_ACID_RAW_T1,ATHLETE,chemicals_ath,m_phenoxyacetic_acid_lod_t,complete,final,,"BDD_ethers$m_phenoxyacetic_acid_lod_t1<-ifelse(!is.na(BDD_ethers$m_phenoxyacetic_acid_raw_t1) & BDD_ethers$SGurineF<=10,3,NA)",,1,1
PELAGIE,BDD_ethers,SGURINEF,harmonized,M_PHENOXYACETIC_ACID_RAW_T2,ATHLETE,chemicals_ath,m_phenoxyacetic_acid_lod_t,complete,final,,"BDD_ethers$m_phenoxyacetic_acid_lod_t2<-ifelse(!is.na(BDD_ethers$m_phenoxyacetic_acid_raw_t2) & BDD_ethers$SGurineF>10,3,NA)",,2,2
PELAGIE,BDD_ethers,PHAA_ENFANT,,,ATHLETE,chemicals_ath,c_phenoxyacetic_acid_raw_,complete,final,,BDD_ethers$c_phenoxyacetic_acid_raw_6<-BDD_ethers$PhAA_enfant,,6,6
PELAGIE,harmonized,C_PHENOXYACETIC_ACID_RAW_6,,,ATHLETE,chemicals_ath,c_phenoxyacetic_acid_lod_,complete,final,,"BDD_ethers$c_phenoxyacetic_acid_lod_6<-ifelse(!is.na(BDD_ethers$c_phenoxyacetic_acid_raw_6),3,NA)",,6,6
PELAGIE,BDD_OP,"DMP,SGURINEF",,,ATHLETE,chemicals_ath,m_dmp_raw_t,complete,final,,"BDD_OP$m_dmp_raw_t1<-ifelse(!is.na(BDD_OP$DMP) & BDD_OP$SGurineF<=10,BDD_OP$DMP,NA)",,1,1
PELAGIE,BDD_OP,"DMP,SGURINEF",,,ATHLETE,chemicals_ath,m_dmp_raw_t,complete,final,,"BDD_OP$m_dmp_raw_t2<-ifelse(!is.na(BDD_OP$DMP) & BDD_OP$SGurineF>10,BDD_OP$DMP,NA)",,2,2
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMP_RAW_T1,ATHLETE,chemicals_ath,m_dmp_lod_t,complete,final,,"BDD_OP$m_dmp_lod_t1<-ifelse(!is.na(BDD_OP$m_dmp_raw_t1) & BDD_OP$SGurineF<=10,0.06,NA)",,1,1
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMP_RAW_T2,ATHLETE,chemicals_ath,m_dmp_lod_t,complete,final,,"BDD_OP$m_dmp_lod_t2<-ifelse(!is.na(BDD_OP$m_dmp_raw_t2) & BDD_OP$SGurineF>10,0.06,NA)",,2,2
PELAGIE,BDD_OP,CHILDDMP,,,ATHLETE,chemicals_ath,c_dmp_raw_,complete,final,,BDD_OP$c_dmp_raw_6<-BDD_OP$CHILDDMP,,6,6
PELAGIE,BDD_OP,"DMTP,SGURINEF",,,ATHLETE,chemicals_ath,m_dmtp_raw_t,complete,final,,"BDD_OP$m_dmtp_raw_t2<-ifelse(!is.na(BDD_OP$DMTP) & BDD_OP$SGurineF>10,BDD_OP$DMTP,NA)",,2,2
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMTP_RAW_T1,ATHLETE,chemicals_ath,m_dmtp_lod_t,complete,final,,"BDD_OP$m_dmtp_lod_t1<-ifelse(!is.na(BDD_OP$m_dmtp_raw_t1) & BDD_OP$SGurineF<=10,0.32,NA)",,1,1
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMTP_RAW_T2,ATHLETE,chemicals_ath,m_dmtp_lod_t,complete,final,,"BDD_OP$m_dmtp_lod_t2<-ifelse(!is.na(BDD_OP$m_dmtp_raw_t2) & BDD_OP$SGurineF>10,0.32,NA)",,2,2
PELAGIE,BDD_OP,"DMDTP,SGURINEF",,,ATHLETE,chemicals_ath,m_dmdtp_raw_t,complete,final,,"BDD_OP$m_dmdtp_raw_t1<-ifelse(!is.na(BDD_OP$DMDTP) & BDD_OP$SGurineF<=10,BDD_OP$DMDTP,NA)",,1,1
PELAGIE,BDD_OP,"DMDTP,SGURINEF",,,ATHLETE,chemicals_ath,m_dmdtp_raw_t,complete,final,,"BDD_OP$m_dmdtp_raw_t2<-ifelse(!is.na(BDD_OP$DMDTP) & BDD_OP$SGurineF>10,BDD_OP$DMDTP,NA)",,2,2
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_152=0;,,152,152
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMDTP_RAW_T1,ATHLETE,chemicals_ath,m_dmdtp_lod_t,complete,final,,"BDD_OP$m_dmdtp_lod_t1<-ifelse(!is.na(BDD_OP$m_dmdtp_raw_t1) & BDD_OP$SGurineF<=10,0.13,NA)",,1,1
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DMDTP_RAW_T2,ATHLETE,chemicals_ath,m_dmdtp_lod_t,complete,final,,"BDD_OP$m_dmdtp_lod_t2<-ifelse(!is.na(BDD_OP$m_dmdtp_raw_t2) & BDD_OP$SGurineF>10,0.13,NA)",,2,2
PELAGIE,harmonized,C_DMDTP_RAW_6,,,ATHLETE,chemicals_ath,c_dmdtp_lod_,complete,final,,"BDD_OP$c_dmdtp_lod_6<-ifelse(!is.na(BDD_OP$c_dmdtp_raw_6y),0.13,NA)",,6,6
PELAGIE,BDD_OP,"DEP,SGURINEF",,,ATHLETE,chemicals_ath,m_dep_raw_t,complete,final,,"BDD_OP$m_dep_raw_t1<-ifelse(!is.na(BDD_OP$DEP) & BDD_OP$SGurineF<=10,BDD_OP$DEP,NA)",,1,1
PELAGIE,BDD_OP,"DEP,SGURINEF",,,ATHLETE,chemicals_ath,m_dep_raw_t,complete,final,,"BDD_OP$m_dep_raw_t2<-ifelse(!is.na(BDD_OP$DEP) & BDD_OP$SGurineF>10,BDD_OP$DEP,NA)",,2,2
PELAGIE,BDD_OP,"SGURINEF,SERIE",harmonized,M_DEP_RAW_T1,ATHLETE,chemicals_ath,m_dep_lod_t,complete,final,,"BDD_OP$m_dep_lod_t1<-ifelse(!is.na(BDD_OP$m_dep_raw_t1) & BDD_OP$SGurineF<=10 & BDD_OP$serie==1,0.2,NA)

BDD_OP$m_dep_lod_t1<-ifelse(!is.na(BDD_OP$m_dep_raw_t1) & BDD_OP$SGurineF<=10 & BDD_OP$serie==2,0.366,BDD_OP$m_dep_lod_t1)",,1,1
PELAGIE,BDD_OP,"SGURINEF,SERIE",harmonized,M_DEP_RAW_T2,ATHLETE,chemicals_ath,m_dep_lod_t,complete,final,,"BDD_OP$m_dep_lod_t2<-ifelse(!is.na(BDD_OP$m_dep_raw_t2) & BDD_OP$SGurineF>10 & BDD_OP$serie==1,0.2,NA)

BDD_OP$m_dep_lod_t2<-ifelse(!is.na(BDD_OP$m_dep_raw_t2) & BDD_OP$SGurineF>10 & BDD_OP$serie==2,0.366,BDD_OP$m_dep_lod_t2)",,2,2
PELAGIE,BDD_OP,"DETP,SGURINEF",,,ATHLETE,chemicals_ath,m_detp_raw_t,complete,final,,"BDD_OP$m_detp_raw_t1<-ifelse(!is.na(BDD_OP$DETP) & BDD_OP$SGurineF<=10,BDD_OP$DETP,NA)",,1,1
PELAGIE,BDD_OP,"DETP,SGURINEF",,,ATHLETE,chemicals_ath,m_detp_raw_t,complete,final,,"BDD_OP$m_detp_raw_t2<-ifelse(!is.na(BDD_OP$DETP) & BDD_OP$SGurineF>10,BDD_OP$DETP,NA)",,2,2
PELAGIE,BDD_OP,"SGURINEF,SERIE",harmonized,M_DETP_RAW_T1,ATHLETE,chemicals_ath,m_detp_lod_t,complete,final,,"BDD_OP$m_detp_lod_t1<-ifelse(!is.na(BDD_OP$m_detp_raw_t1) & BDD_OP$SGurineF<=10 & BDD_OP$serie==1,0.1,NA)

BDD_OP$m_detp_lod_t1<-ifelse(!is.na(BDD_OP$m_detp_raw_t1) & BDD_OP$SGurineF<=10 & BDD_OP$serie==2,0.508,BDD_OP$m_detp_lod_t1)",,1,1
PELAGIE,BDD_OP,"SGURINEF,SERIE",harmonized,M_DETP_RAW_T2,ATHLETE,chemicals_ath,m_detp_lod_t,complete,final,,"BDD_OP$m_detp_lod_t2<-ifelse(!is.na(BDD_OP$m_detp_raw_t2) & BDD_OP$SGurineF>10 & BDD_OP$serie==1,0.1,NA)

BDD_OP$m_detp_lod_t2<-ifelse(!is.na(BDD_OP$m_detp_raw_t2) & BDD_OP$SGurineF>10 & BDD_OP$serie==2,0.508,BDD_OP$m_detp_lod_t2)",,2,2
PELAGIE,BDD_OP,CHILDDETP,,,ATHLETE,chemicals_ath,c_detp_raw_,complete,final,,BDD_OP$c_detp_raw_6<-BDD_OP$CHILDDETP,,6,6
PELAGIE,harmonized,C_DETP_RAW_6,,,ATHLETE,chemicals_ath,c_detp_lod_,complete,final,,"BDD_OP$c_detp_lod_6<-ifelse(!is.na(BDD_OP$c_detp_raw_6y),0.1,NA)",,6,6
PELAGIE,BDD_OP,"DEDTP,SGURINEF",,,ATHLETE,chemicals_ath,m_dedtp_raw_t,complete,final,,"BDD_OP$m_dedtp_raw_t1<-ifelse(!is.na(BDD_OP$DEDTP) & BDD_OP$SGurineF<=10,BDD_OP$DEDTP,NA)",,1,1
PELAGIE,BDD_OP,"DEDTP,SGURINEF",,,ATHLETE,chemicals_ath,m_dedtp_raw_t,complete,final,,"BDD_OP$m_dedtp_raw_t2<-ifelse(!is.na(BDD_OP$DEDTP) & BDD_OP$SGurineF>10,BDD_OP$DEDTP,NA)",,2,2
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DEDTP_RAW_T1,ATHLETE,chemicals_ath,m_dedtp_lod_t,complete,final,,"BDD_OP$m_dedtp_lod_t1<-ifelse(!is.na(BDD_OP$m_dedtp_raw_t1) & BDD_OP$SGurineF<=10,0.005,NA)",,1,1
PELAGIE,BDD_OP,SGURINEF,harmonized,M_DEDTP_RAW_T2,ATHLETE,chemicals_ath,m_dedtp_lod_t,complete,final,,"BDD_OP$m_dedtp_lod_t2<-ifelse(!is.na(BDD_OP$m_dedtp_raw_t2) & BDD_OP$SGurineF>10,0.005,NA)",,2,2
PELAGIE,BDD_OP,CHILDDEDTP,,,ATHLETE,chemicals_ath,c_dedtp_raw_,complete,final,,BDD_OP$c_dedtp_raw_6<-BDD_OP$CHILDDEDTP,,6,6
PELAGIE,BDD_OP,"CHLORPYRIFOS,SGURINEF",,,ATHLETE,chemicals_ath,m_chlorphyrifos_raw_t,complete,final,,"BDD_OP$m_chlorphyrifos_raw_t1<-ifelse(!is.na(BDD_OP$chlorpyrifos) & BDD_OP$SGurineF<=10,BDD_OP$chlorpyrifos*1000,NA)",,1,1
PELAGIE,BDD_OP,"CHLORPYRIFOS,SGURINEF",,,ATHLETE,chemicals_ath,m_chlorphyrifos_raw_t,complete,final,,"BDD_OP$m_chlorphyrifos_raw_t2<-ifelse(!is.na(BDD_OP$chlorpyrifos) & BDD_OP$SGurineF>10,BDD_OP$chlorpyrifos*1000,NA)",,2,2
PELAGIE,BDD_OP,SGURINEF,harmonized,M_CHLORPHYRIFOS_RAW_T1,ATHLETE,chemicals_ath,m_chlorphyrifos_lod_t,complete,final,,"BDD_OP$m_chlorphyrifos_lod_t1<-ifelse(!is.na(BDD_OP$m_chlorphyrifos_raw_t1) & BDD_OP$SGurineF<=10,0.005,NA)",,1,1
PELAGIE,BDD_OP,SGURINEF,harmonized,M_CHLORPHYRIFOS_RAW_T2,ATHLETE,chemicals_ath,m_chlorphyrifos_lod_t,complete,final,,"BDD_OP$m_chlorphyrifos_lod_t2<-ifelse(!is.na(BDD_OP$m_chlorphyrifos_raw_t2) & BDD_OP$SGurineF>10,0.005,NA)
#",,2,2
PELAGIE,harmonized,HIPCIRCMES_0,,,LifeCycle,outcome,hipcircmes_,complete,final,,hipcircmes_158=0;,,158,158
PELAGIE,BDD_OP,CHILDCHLORPYRIFOS,,,ATHLETE,chemicals_ath,c_chlorphyrifos_raw_,complete,final,,BDD_OP$c_chlorphyrifos_raw_6<-BDD_OP$CHILDCHLORPYRIFOS*1000,,6,6
PELAGIE,harmonized,C_CHLORPHYRIFOS_RAW_6,,,ATHLETE,chemicals_ath,c_chlorphyrifos_lod_,complete,final,,"BDD_OP$c_chlorphyrifos_lod_6<-ifelse(!is.na(BDD_OP$c_chlorphyrifos_raw_6y),0.005,NA)",,6,6
PELAGIE,BDD_creatinine,"CREATININE_TOT,SGURINEF",,,ATHLETE,chemicals_ath,m_creatinine_raw_t,complete,final,,"BDD_creatinine$m_creatinine_raw_t1<-ifelse(!is.na(BDD_creatinine$creatinine_tot) & BDD_creatinine$SGurineF<=10,BDD_creatinine$creatinine_tot,NA)",,1,1
PELAGIE,BDD_creatinine,"CREATININE_TOT,SGURINEF",,,ATHLETE,chemicals_ath,m_creatinine_raw_t,complete,final,,"BDD_creatinine$m_creatinine_raw_t2<-ifelse(!is.na(BDD_creatinine$creatinine_tot) & BDD_creatinine$SGurineF>10,BDD_creatinine$creatinine_tot,NA)",,2,2
PELAGIE,pelagie_q2,"B23,B27,B31,B35,B39,B43,B47,B51,B55,B59,B63,B67,B71,B75,B79,B83,B87,B91,B95","pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6","QS6_B1_TAILLE_4_MOIS,QS6_B1_TAILLE_9_MOIS,QS6_B1_TAILLE_24_MOIS,QS6_B1_TAILLE_3_ANS,QS6_B1_TAILLE_4_ANS,QS6_B1_TAILLE_5_ANS,QS6_B1_TAILLE_6_ANS",LifeCycle,core,height_,complete,final,,/* too long to be provided and many case by case situations */,,0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90"
PELAGIE,maj_ddn_2021,DDN_2021,pelagie_exam12,DATE,LifeCycle,outcome,headcircage_,complete,final,,/* too long to be provided and many case by case situations */,,152,"146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,pelagie_exam12,"EX32,PB_TANITA",,,LifeCycle,outcome,bio_,complete,final,,"do i = 146 to 158 ; 
  if age_exam_mois eq i then do; 
if pb_tanita eq 0 then do;bio_[i]=ex32;bioage_[i]=age_exam_jour;biomes_[i]=0;end;
  end;
end;",,151,"146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,pelagie_q2,"B24,B28,B32,B36,B40,B44,B48,B52,B56,B60,B64,B68,B72,B76,B80,B84,B88,B92,B96","pelagie_q6,pelagie_q6,pelagie_q6","QS6_B1_PERIMETRE_4_MOIS,QS6_B1_PERIMETRE_9_MOIS,QS6_B1_PERIMETRE_24_MOIS",LifeCycle,outcome,headcirc_,complete,final,,/* too long to be provided and many case by case situations */,,7,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34"
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_153=age_exam_jour;,,153,153
PELAGIE,harmonized,BIOMES_0,,,LifeCycle,outcome,biomes_,complete,final,,biomes_157=0;,,157,157
PELAGIE,harmonized,BIOMES_0,,,LifeCycle,outcome,biomes_,complete,final,,biomes_158=0;,,158,158
PELAGIE,pelagie_exam12,"EX47,EX56,EX65",,,LifeCycle,outcome,headcirc_,complete,final,,/* too long to be provided and many case by case situations */,,155,"146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_154=0;,,154,154
PELAGIE,pelagie_exam12,"AGE_EXAM_MOIS,AGE_EXAM_JOUR",,,LifeCycle,outcome,waistcircage_,complete,final,,"do i = 146 to 158 ; 
  if age_exam_mois eq i then do; 
     if P_ombili ne . then do;waistcirc_[i]=P_ombili;waistcircage_[i]=age_exam_jour;waistcircmes_[i]=0;end;
  end;
end;",,148,"146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,maj_ddn_2021,DDN_2021,pelagie_q12,DATE,LifeCycle,core,weight_age,complete,final,,/* too long to be provided and many case by case situations */,,146,"133, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169"
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_154=age_exam_jour;,,154,154
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_150=0;,,150,150
PELAGIE,pelagie_exam12,"AGE_EXAM_MOIS,AGE_EXAM_JOUR",,,LifeCycle,outcome,armcircage_,complete,final,,"do i = 146 to 158 ; 
  if age_exam_mois eq i then do; 
if P_brachial ne . then do;armcirc_[i]=P_brachial;armcircage_[i]=age_exam_jour;armcircmes_[i]=0;end;
  end;
end;",,154,"146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,pelagie_q2,"B22,B26,B30,B34,B38,B42,B46,B50,B54,B58,B62,B66,B70,B74,B78,B82,B86,B90,B94","pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6","QS6_B1_POIDS_4_MOIS,QS6_B1_POIDS_9_MOIS,QS6_B1_POIDS_24_MOIS,QS6_B1_POIDS_3_ANS,QS6_B1_POIDS_4_ANS,QS6_B1_POIDS_5_ANS,QS6_B1_POIDS_6_ANS",LifeCycle,core,weight_,complete,final,,/* too long to be provided and many case by case situations */,,2,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90"
PELAGIE,maj_ddn_2021,DDN_2021,"pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6","B21,B25,B29,B33,B37,B41,B45,B49,B53,B57,B61,B65,B69,B73,B77,B81,B85,B89,B93,QS6_B1_DATE_4_MOIS,QS6_B1_DATE_9_MOIS,QS6_B1_DATE_24_MOIS,QS6_B1_DATE_3_ANS,QS6_B1_DATE_4_ANS,QS6_B1_DATE_5_ANS,QS6_B1_DATE_6_ANS",LifeCycle,core,height_age,complete,final,,/* too long to be provided and many case by case situations */,,0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90"
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_155=age_exam_jour;,,155,155
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_156=age_exam_jour;,,156,156
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_155=0;,,155,155
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_157=age_exam_jour;,,157,157
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,triglyceridesage_,complete,final,,triglyceridesage_158=age_exam_jour;,,158,158
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_153=0;,,153,153
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_146=0;,,146,146
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_146=0;,,146,146
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_147=0;,,147,147
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_148=0;,,148,148
PELAGIE,maj_ddn_2021,DDN_2021,"pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6","B21,B25,B29,B33,B37,B41,B45,B49,B53,B57,B61,B65,B69,B73,B77,B81,B85,B89,B93,QS6_B1_DATE_4_MOIS,QS6_B1_DATE_9_MOIS,QS6_B1_DATE_24_MOIS,QS6_B1_DATE_3_ANS,QS6_B1_DATE_4_ANS,QS6_B1_DATE_5_ANS,QS6_B1_DATE_6_ANS",LifeCycle,core,weight_age,complete,final,,/* too long to be provided and many case by case situations */,,0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90"
PELAGIE,harmonized,LDLCMES_146,,,LifeCycle,outcome,ldlcmes_,complete,final,,ldlcmes_156=0;,,156,156
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,ldlcage_,complete,final,,ldlcage_157=age_exam_jour;,,157,157
PELAGIE,pelagie_exam12,AGE_EXAM_JOUR,,,LifeCycle,outcome,ldlcage_,complete,final,,ldlcage_158=age_exam_jour;,,158,158
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_157=0;,,157,157
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_152=0;,,152,152
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_158=0;,,158,158
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_153=0;,,153,153
PELAGIE,harmonized,TRICEPSFMES_0,,,LifeCycle,outcome,tricepsfmes_,complete,final,,tricepsfmes_151=0;,,151,151
PELAGIE,maj_ddn_2021,DDN_2021,"pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q2,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6,pelagie_q6","B21,B25,B29,B33,B37,B41,B45,B49,B53,B57,B61,B65,B69,B73,B77,B81,B85,B89,B93,QS6_B1_DATE_4_MOIS,QS6_B1_DATE_9_MOIS,QS6_B1_DATE_24_MOIS,QS6_B1_DATE_3_ANS,QS6_B1_DATE_4_ANS,QS6_B1_DATE_5_ANS,QS6_B1_DATE_6_ANS",LifeCycle,outcome,headcircage_,complete,final,,/* too long to be provided and many case by case situations */,,0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34"
PELAGIE,harmonized,HEADCIRCMES_0,,,LifeCycle,outcome,headcircmes_,complete,final,"Self-reported by the parents but from medical record in the 'health carnet' from age 0 to 7 years old.
Measure by health profesional around 12-13 years old","do i=1 to 215;
headcirc_(i)=hc_(i);
headcircage_(i)=hc_age(i);
if hc_(i) ne . and 0<i<146 then headcircmes_(i)=1;
else if hc_(i) ne . and 147<i<158 then headcircmes_(i)=0;
else headcircmes_(i)=.;
end;","Self-reported by the parents but from medical record in the 'health carnet' from age 0 to 7 years old.
Measure by health profesional around 12-13 years old",0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158"
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_153=0;,,153,153
PELAGIE,harmonized,TRIGLYCERIDESMES_146,,,LifeCycle,outcome,triglyceridesmes_,complete,final,,triglyceridesmes_156=0;,,156,156
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_154=0;,,154,154
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_155=0;,,155,155
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_156=0;,,156,156
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_157=0;,,157,157
PELAGIE,harmonized,ARMCIRCMES_0,,,LifeCycle,outcome,armcircmes_,complete,final,,armcircmes_158=0;,,158,158
PELAGIE,harmonized,TRICEPSFMES_0,,,LifeCycle,outcome,tricepsfmes_,complete,final,,tricepsfmes_150=0;,,150,150
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_154=0;,,154,154
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_155=0;,,155,155
PELAGIE,harmonized,WAISTCIRCMES_0,,,LifeCycle,outcome,waistcircmes_,complete,final,,waistcircmes_156=0;,,156,156
