order,label,name,parent,code,ontologyTermURI
2680,Spectinomycin sulfate,Veterinary use: Spectinomycin sulfate,Veterinary use,100000172223,
2681,Spectinomycin sulfate tetrahydrate,Veterinary use: Spectinomycin sulfate tetrahydrate,Veterinary use,3E+11,
2682,Spiramycin,Veterinary use: Spiramycin,Veterinary use,1E+11,
2683,Spironolactone,Veterinary use: Spironolactone,Veterinary use,1E+11,
2622,STAPHYLOCOCCUS AUREUS,Veterinary use: STAPHYLOCOCCUS AUREUS,Veterinary use,1E+11,
2623,STAPHYLOCOCCUS AUREUS INACTIVATED BACTERIA,Veterinary use: STAPHYLOCOCCUS AUREUS INACTIVATED BACTERIA,Veterinary use,1E+11,
2684,"Staphylococcus aureus, strain SP 140, Inactivated","Veterinary use: Staphylococcus aureus, strain SP 140, Inactivated",Veterinary use,1E+11,
2685,"Streptococcus equi, strain TW928, Live","Veterinary use: Streptococcus equi, strain TW928, Live",Veterinary use,3E+11,
2686,"Streptococcus parauberis, strain AZ-12.1, Inactivated","Veterinary use: Streptococcus parauberis, strain AZ-12.1, Inactivated",Veterinary use,3E+11,
2687,"Streptococcus parauberis, strain RA-99.1, Inactivated","Veterinary use: Streptococcus parauberis, strain RA-99.1, Inactivated",Veterinary use,3E+11,
2688,"Streptococcus suis, serotype 2, strain P 1/7, Inactivated","Veterinary use: Streptococcus suis, serotype 2, strain P 1/7, Inactivated",Veterinary use,3E+11,
2689,"Streptococcus uberis, strain 5616, lipoteichoic acid from Biofilm Adhesion Component","Veterinary use: Streptococcus uberis, strain 5616, lipoteichoic acid from Biofilm Adhesion Component",Veterinary use,3E+11,
2690,Streptomycin sulfate,Veterinary use: Streptomycin sulfate,Veterinary use,1E+11,
2624,STREPTOMYCIN SULPHATE,Veterinary use: STREPTOMYCIN SULPHATE,Veterinary use,1E+11,
2691,Sulfachlorpyrazine,Veterinary use: Sulfachlorpyrazine,Veterinary use,3E+11,
2692,Sulfaclozine sodium monohydrate,Veterinary use: Sulfaclozine sodium monohydrate,Veterinary use,1E+11,
2693,Sulfadiazine,Veterinary use: Sulfadiazine,Veterinary use,1E+11,
2625,SULFADIAZINE SODIUM,Veterinary use: SULFADIAZINE SODIUM,Veterinary use,1E+11,
2694,Sulfadimethoxine sodium,Veterinary use: Sulfadimethoxine sodium,Veterinary use,3E+11,
2626,SULFADIMIDINE,Veterinary use: SULFADIMIDINE,Veterinary use,100000147334,
2695,Sulfadimidine,Veterinary use: Sulfadimidine,Veterinary use,100000089790,
2627,SULFADOXINE,Veterinary use: SULFADOXINE,Veterinary use,100000147335,
2696,Sulfadoxine,Veterinary use: Sulfadoxine,Veterinary use,100000083266,
2628,SULFAGUANIDINE,Veterinary use: SULFAGUANIDINE,Veterinary use,100000147336,
2697,Sulfaguanidine,Veterinary use: Sulfaguanidine,Veterinary use,100000083248,
2629,SULFAMETHOXAZOLE,Veterinary use: SULFAMETHOXAZOLE,Veterinary use,100000147337,
2698,Sulfamethoxazole,Veterinary use: Sulfamethoxazole,Veterinary use,100000092618,
2699,Sulfanilamide,Veterinary use: Sulfanilamide,Veterinary use,1E+11,
2630,SULFATHIAZOLE,Veterinary use: SULFATHIAZOLE,Veterinary use,100000147341,
2700,Sulfathiazole,Veterinary use: Sulfathiazole,Veterinary use,100000083763,
2701,Sulfathiazole sodium,Veterinary use: Sulfathiazole sodium,Veterinary use,1E+11,
2702,Sulfur,Veterinary use: Sulfur,Veterinary use,1E+11,
2631,SULPHADIAZINE,Veterinary use: SULPHADIAZINE,Veterinary use,1E+11,
2703,Suxibuzone,Veterinary use: Suxibuzone,Veterinary use,1E+11,
2704,"Swine influenza virus A, H1N1, Inactivated","Veterinary use: Swine influenza virus A, H1N1, Inactivated",Veterinary use,3E+11,
2705,"Swine influenza virus A, H3N2, Inactivated","Veterinary use: Swine influenza virus A, H3N2, Inactivated",Veterinary use,3E+11,
2706,"Swine influenza virus, A/swine/Bakum/1832/2000 (H1N2), Inactivated","Veterinary use: Swine influenza virus, A/swine/Bakum/1832/2000 (H1N2), Inactivated",Veterinary use,3E+11,
2707,"Swine influenza virus, A/swine/Haselünne/IDT2617/2003 (H1N1), Inactivated","Veterinary use: Swine influenza virus, A/swine/Haselünne/IDT2617/2003 (H1N1), Inactivated",Veterinary use,3E+11,
2708,"Swine influenza virus,A/swine/Bakum/IDT1769/2003 (H3N2), Inactivated","Veterinary use: Swine influenza virus,A/swine/Bakum/IDT1769/2003 (H3N2), Inactivated",Veterinary use,3E+11,
2709,TARANTULA CUBENSIS D6,Veterinary use: TARANTULA CUBENSIS D6,Veterinary use,1E+11,
2740,Tasipimidine,Veterinary use: Tasipimidine,Veterinary use,3E+11,
2741,Tasipimidine sulfate,Veterinary use: Tasipimidine sulfate,Veterinary use,3E+11,
2742,Tau-fluvalinate,Veterinary use: Tau-fluvalinate,Veterinary use,3E+11,
2743,Telmisartan,Veterinary use: Telmisartan,Veterinary use,1E+11,
2744,Terbinafine hydrochloride,Veterinary use: Terbinafine hydrochloride,Veterinary use,1E+11,
2710,TETANUS TOXOID,Veterinary use: TETANUS TOXOID,Veterinary use,1E+11,
2711,TETANUS TOXOID ADSORBED,Veterinary use: TETANUS TOXOID ADSORBED,Veterinary use,1E+11,
2745,Tetracosactide hexaacetate,Veterinary use: Tetracosactide hexaacetate,Veterinary use,1E+11,
2746,Tetracycline,Veterinary use: Tetracycline,Veterinary use,1E+11,
2712,TETRACYCLINE HYDROCHLORIDE,Veterinary use: TETRACYCLINE HYDROCHLORIDE,Veterinary use,100000146846,
2747,Tetracycline hydrochloride,Veterinary use: Tetracycline hydrochloride,Veterinary use,100000091072,
2713,TETRAMETHRIN,Veterinary use: TETRAMETHRIN,Veterinary use,1E+11,
2858,theta-Cypermethrin,Veterinary use: theta-Cypermethrin,Veterinary use,3E+11,
2714,THIAMAZOLE,Veterinary use: THIAMAZOLE,Veterinary use,100000147318,
2748,Thiamazole,Veterinary use: Thiamazole,Veterinary use,100000082416,
2749,Thiamine,Veterinary use: Thiamine,Veterinary use,1E+11,
2715,THIAMINE HYDROCHLORIDE,Veterinary use: THIAMINE HYDROCHLORIDE,Veterinary use,100000146847,
2750,Thiamine hydrochloride,Veterinary use: Thiamine hydrochloride,Veterinary use,100000091092,
2716,THIAMPHENICOL,Veterinary use: THIAMPHENICOL,Veterinary use,100000147320,
2751,Thiamphenicol,Veterinary use: Thiamphenicol,Veterinary use,100000082417,
2752,Thioctic acid,Veterinary use: Thioctic acid,Veterinary use,1E+11,
2753,Threonine,Veterinary use: Threonine,Veterinary use,1E+11,
2717,THYMOL,Veterinary use: THYMOL,Veterinary use,100000148288,
2754,Thymol,Veterinary use: Thymol,Veterinary use,100000091776,
2718,THYMUS VULGARIS,Veterinary use: THYMUS VULGARIS,Veterinary use,1E+11,
2755,Tiabendazole,Veterinary use: Tiabendazole,Veterinary use,1E+11,
2719,TIAMULIN,Veterinary use: TIAMULIN,Veterinary use,100000147323,
2756,Tiamulin,Veterinary use: Tiamulin,Veterinary use,100000082177,
2720,TIAMULIN HYDROGEN FUMARATE,Veterinary use: TIAMULIN HYDROGEN FUMARATE,Veterinary use,100000147989,
2757,Tiamulin hydrogen fumarate,Veterinary use: Tiamulin hydrogen fumarate,Veterinary use,300000029138,
2721,TIAMULIN HYDROGEN FUMARATE (DECLARED ACTIVE),Veterinary use: TIAMULIN HYDROGEN FUMARATE (DECLARED ACTIVE),Veterinary use,1E+11,
2722,TIAMULINA,Veterinary use: TIAMULINA,Veterinary use,1E+11,
2723,TIAMULINI HYDROGENOFUMARAS,Veterinary use: TIAMULINI HYDROGENOFUMARAS,Veterinary use,1E+11,
2758,Tigilanol tiglate,Veterinary use: Tigilanol tiglate,Veterinary use,1E+11,
2759,Tigolaner,Veterinary use: Tigolaner,Veterinary use,3E+11,
2760,Tildipirosin,Veterinary use: Tildipirosin,Veterinary use,3E+11,
2761,Tiletamine,Veterinary use: Tiletamine,Veterinary use,1E+11,
2724,TILETAMINE HYDROCHLORIDE,Veterinary use: TILETAMINE HYDROCHLORIDE,Veterinary use,100000146849,
2762,Tiletamine hydrochloride,Veterinary use: Tiletamine hydrochloride,Veterinary use,100000084938,
2725,TILMICOSIN,Veterinary use: TILMICOSIN,Veterinary use,100000147326,
2763,Tilmicosin,Veterinary use: Tilmicosin,Veterinary use,100000082678,
2764,Tilmicosin phosphate,Veterinary use: Tilmicosin phosphate,Veterinary use,1E+11,
2726,TILUDRONATE DISODIUM HEMIHYDRATE,Veterinary use: TILUDRONATE DISODIUM HEMIHYDRATE,Veterinary use,1E+11,
2765,Tobramycin,Veterinary use: Tobramycin,Veterinary use,1E+11,
2766,Toceranib,Veterinary use: Toceranib,Veterinary use,3E+11,
2767,Toceranib phosphate,Veterinary use: Toceranib phosphate,Veterinary use,3E+11,
2727,TOCOPHERYL ACETATE,Veterinary use: TOCOPHERYL ACETATE,Veterinary use,1E+11,
2768,Toldimfos sodium trihydrate,Veterinary use: Toldimfos sodium trihydrate,Veterinary use,1E+11,
2728,TOLFENAMIC ACID,Veterinary use: TOLFENAMIC ACID,Veterinary use,100000147330,
2769,Tolfenamic acid,Veterinary use: Tolfenamic acid,Veterinary use,100000077754,
2729,TOLTRAZURIL,Veterinary use: TOLTRAZURIL,Veterinary use,100000147351,
2770,Toltrazuril,Veterinary use: Toltrazuril,Veterinary use,100000077767,
2771,Torasemide,Veterinary use: Torasemide,Veterinary use,1E+11,
2772,"Toxoplasma gondii, strain S48, Live","Veterinary use: Toxoplasma gondii, strain S48, Live",Veterinary use,3E+11,
2730,TRAMADOL,Veterinary use: TRAMADOL,Veterinary use,100000147353,
2773,Tramadol,Veterinary use: Tramadol,Veterinary use,100000077198,
2731,TRAMADOL HYDROCHLORIDE,Veterinary use: TRAMADOL HYDROCHLORIDE,Veterinary use,100000146931,
2774,Tramadol hydrochloride,Veterinary use: Tramadol hydrochloride,Veterinary use,100000093275,
2775,Triamcinolone acetonide,Veterinary use: Triamcinolone acetonide,Veterinary use,1E+11,
2776,Tricaine mesilate,Veterinary use: Tricaine mesilate,Veterinary use,3E+11,
2777,"Trichophyton equinum, strain 381, Inactivated","Veterinary use: Trichophyton equinum, strain 381, Inactivated",Veterinary use,3E+11,
2778,"Trichophyton mentagrophytes, strain 1032, Inactivated","Veterinary use: Trichophyton mentagrophytes, strain 1032, Inactivated",Veterinary use,3E+11,
2779,"Trichophyton mentagrophytes, strain 27, Live","Veterinary use: Trichophyton mentagrophytes, strain 27, Live",Veterinary use,3E+11,
2780,"Trichophyton mentagrophytes, strain 551, Inactivated","Veterinary use: Trichophyton mentagrophytes, strain 551, Inactivated",Veterinary use,3E+11,
2781,"Trichophyton verrucosum, strain 410, Inactivated","Veterinary use: Trichophyton verrucosum, strain 410, Inactivated",Veterinary use,3E+11,
2782,"Trichophyton verrucosum, strain Bodin 1902, Live","Veterinary use: Trichophyton verrucosum, strain Bodin 1902, Live",Veterinary use,3E+11,
2783,"Trichophyton verrucosum, strain LTF-130, Live","Veterinary use: Trichophyton verrucosum, strain LTF-130, Live",Veterinary use,3E+11,
2784,"Trichophyton verrucosum, strain TB 201, Live","Veterinary use: Trichophyton verrucosum, strain TB 201, Live",Veterinary use,3E+11,
2785,"Trichophyton verrucosum, strain TV-M-310, Live","Veterinary use: Trichophyton verrucosum, strain TV-M-310, Live",Veterinary use,3E+11,
2786,Triclabendazole,Veterinary use: Triclabendazole,Veterinary use,1E+11,
2787,Trilostane,Veterinary use: Trilostane,Veterinary use,1E+11,
2732,TRIMETHOPRIM,Veterinary use: TRIMETHOPRIM,Veterinary use,100000147362,
2788,Trimethoprim,Veterinary use: Trimethoprim,Veterinary use,100000092388,
2789,Triptorelin acetate,Veterinary use: Triptorelin acetate,Veterinary use,1E+11,
2790,"Trueperella pyogenes, Inactivated","Veterinary use: Trueperella pyogenes, Inactivated",Veterinary use,3E+11,
2791,"Trueperella pyogenes, strain ATCC 9730, Inactivated","Veterinary use: Trueperella pyogenes, strain ATCC 9730, Inactivated",Veterinary use,3E+11,
2792,Trypsin,Veterinary use: Trypsin,Veterinary use,1E+11,
2733,"TUBERCULIN PURIFIED PROTEIN DERIVATIVE, AVIAN","Veterinary use: TUBERCULIN PURIFIED PROTEIN DERIVATIVE, AVIAN",Veterinary use,1E+11,
2734,"TUBERCULIN PURIFIED PROTEIN DERIVATIVE, BOVINE","Veterinary use: TUBERCULIN PURIFIED PROTEIN DERIVATIVE, BOVINE",Veterinary use,1E+11,
2735,TULATHROMYCIN,Veterinary use: TULATHROMYCIN,Veterinary use,100000147533,
2793,Tulathromycin,Veterinary use: Tulathromycin,Veterinary use,300000023860,
2794,"Turkey herpes virus, expressing Infectious bursal disease virus and Avian infectious laryngotracheitis virus, strain HVT/IBD/ILT, Live","Veterinary use: Turkey herpes virus, expressing Infectious bursal disease virus and Avian infectious laryngotracheitis virus, strain HVT/IBD/ILT, Live",Veterinary use,3E+11,
2795,"Turkey herpes virus, strain HVP360, expressing Newcastle disease virus and Infectious bursal disease virus, Live","Veterinary use: Turkey herpes virus, strain HVP360, expressing Newcastle disease virus and Infectious bursal disease virus, Live",Veterinary use,1E+11,
2797,"Turkey herpes virus, strain rHVT/ND expressing Newcastle disease virus, Live","Veterinary use: Turkey herpes virus, strain rHVT/ND expressing Newcastle disease virus, Live",Veterinary use,3E+11,
2796,"Turkey herpes virus, strain VHVT013-69, expressing Infectious bursal disease virus, Live","Veterinary use: Turkey herpes virus, strain VHVT013-69, expressing Infectious bursal disease virus, Live",Veterinary use,3E+11,
2798,"Turkey herpesvirus 1 expressing Newcastle disease virus and avian infectious laryngotracheitis virus, strain HVT/NDV/ILT, Live","Veterinary use: Turkey herpesvirus 1 expressing Newcastle disease virus and avian infectious laryngotracheitis virus, strain HVT/NDV/ILT, Live",Veterinary use,3E+11,
2799,"Turkey herpesvirus 1, strain HVT/ILT-138, expressing avian infectious laryngotracheitis, Live","Veterinary use: Turkey herpesvirus 1, strain HVT/ILT-138, expressing avian infectious laryngotracheitis, Live",Veterinary use,3E+11,
2800,"Turkey herpesvirus, strain FC126, Live","Veterinary use: Turkey herpesvirus, strain FC126, Live",Veterinary use,3E+11,
2801,"Turkey rhinotracheitis virus, Inactivated","Veterinary use: Turkey rhinotracheitis virus, Inactivated",Veterinary use,1E+11,
2802,"Turkey rhinotracheitis virus, strain 1062, Inactivated","Veterinary use: Turkey rhinotracheitis virus, strain 1062, Inactivated",Veterinary use,3E+11,
2803,"Turkey rhinotracheitis virus, strain 1062, Live","Veterinary use: Turkey rhinotracheitis virus, strain 1062, Live",Veterinary use,3E+11,
2804,"Turkey rhinotracheitis virus, strain 11/94, Live","Veterinary use: Turkey rhinotracheitis virus, strain 11/94, Live",Veterinary use,3E+11,
2805,"Turkey rhinotracheitis virus, strain BUT1#8544, Inactivated","Veterinary use: Turkey rhinotracheitis virus, strain BUT1#8544, Inactivated",Veterinary use,1E+11,
2806,"Turkey rhinotracheitis virus, strain BUT1#8544, Live","Veterinary use: Turkey rhinotracheitis virus, strain BUT1#8544, Live",Veterinary use,3E+11,
2808,"Turkey rhinotracheitis virus, strain Clone K, Live","Veterinary use: Turkey rhinotracheitis virus, strain Clone K, Live",Veterinary use,3E+11,
2807,"Turkey rhinotracheitis virus, strain CRR126, Live","Veterinary use: Turkey rhinotracheitis virus, strain CRR126, Live",Veterinary use,3E+11,
2809,"Turkey rhinotracheitis virus, strain PL21, Live","Veterinary use: Turkey rhinotracheitis virus, strain PL21, Live",Veterinary use,3E+11,
2810,"Turkey rhinotracheitis virus, strain VCO3, Inactivated","Veterinary use: Turkey rhinotracheitis virus, strain VCO3, Inactivated",Veterinary use,1E+11,
2736,TYLOSIN,Veterinary use: TYLOSIN,Veterinary use,100000147984,
2811,Tylosin,Veterinary use: Tylosin,Veterinary use,300000023800,
2737,TYLOSIN PHOSPHATE,Veterinary use: TYLOSIN PHOSPHATE,Veterinary use,100000150509,
2812,Tylosin phosphate,Veterinary use: Tylosin phosphate,Veterinary use,300000023736,
2738,TYLOSIN TARTRATE,Veterinary use: TYLOSIN TARTRATE,Veterinary use,100000148388,
2813,Tylosin tartrate,Veterinary use: Tylosin tartrate,Veterinary use,300000023717,
2739,TYLOSINETARTRAAT,Veterinary use: TYLOSINETARTRAAT,Veterinary use,1E+11,
2814,Tylvalosin,Veterinary use: Tylvalosin,Veterinary use,3E+11,
2830,"Vaccinia virus, expressing rabies virus glycoprotein, Live","Veterinary use: Vaccinia virus, expressing rabies virus glycoprotein, Live",Veterinary use,3E+11,
2831,Valnemulin,Veterinary use: Valnemulin,Veterinary use,1E+11,
2815,VALNEMULIN HYDROCHLORIDE,Veterinary use: VALNEMULIN HYDROCHLORIDE,Veterinary use,1E+11,
2832,Vatinoxan hydrochloride,Veterinary use: Vatinoxan hydrochloride,Veterinary use,3E+11,
2833,Vedaprofen,Veterinary use: Vedaprofen,Veterinary use,1E+11,
2834,Verilopam,Veterinary use: Verilopam,Veterinary use,1E+11,
2835,"Vibrio anguillarum, serotype O1, Inactivated","Veterinary use: Vibrio anguillarum, serotype O1, Inactivated",Veterinary use,3E+11,
2836,"Vibrio anguillarum, serotype O1, strain 78-SKID, Inactivated","Veterinary use: Vibrio anguillarum, serotype O1, strain 78-SKID, Inactivated",Veterinary use,3E+11,
2837,"Vibrio anguillarum, serotype O1, strain AL 112, Inactivated","Veterinary use: Vibrio anguillarum, serotype O1, strain AL 112, Inactivated",Veterinary use,3E+11,
2838,"Vibrio anguillarum, serotype O2 beta, strain RV-22, Inactivated","Veterinary use: Vibrio anguillarum, serotype O2 beta, strain RV-22, Inactivated",Veterinary use,3E+11,
2839,"Vibrio anguillarum, serotype O2A, Inactivated","Veterinary use: Vibrio anguillarum, serotype O2A, Inactivated",Veterinary use,3E+11,
2840,"Vibrio anguillarum, serotype O2A, strain AL 104, Inactivated","Veterinary use: Vibrio anguillarum, serotype O2A, strain AL 104, Inactivated",Veterinary use,3E+11,
2841,"Vibrio anguillarum, serotype O2B, Inactivated","Veterinary use: Vibrio anguillarum, serotype O2B, Inactivated",Veterinary use,1E+11,
2842,"Vibrio ordalii, strain MSC275, Inactivated","Veterinary use: Vibrio ordalii, strain MSC275, Inactivated",Veterinary use,3E+11,
2816,VIBRIOSIS VACCINE (INACTIVATED) FOR SALMONIDS,Veterinary use: VIBRIOSIS VACCINE (INACTIVATED) FOR SALMONIDS,Veterinary use,1E+11,
2817,VITAMIN A,Veterinary use: VITAMIN A,Veterinary use,1E+11,
2818,VITAMIN A ACETATE,Veterinary use: VITAMIN A ACETATE,Veterinary use,1E+11,
2819,VITAMIN A PALMITATE,Veterinary use: VITAMIN A PALMITATE,Veterinary use,1E+11,
2820,VITAMIN B12,Veterinary use: VITAMIN B12,Veterinary use,100000132874,
2821,VITAMIN B12,Veterinary use: VITAMIN B12,Veterinary use,100000147746,
2822,VITAMIN B2,Veterinary use: VITAMIN B2,Veterinary use,1E+11,
2823,VITAMIN B6,Veterinary use: VITAMIN B6,Veterinary use,100000147850,
2824,VITAMIN B6,Veterinary use: VITAMIN B6,Veterinary use,100000153113,
2825,VITAMIN D3,Veterinary use: VITAMIN D3,Veterinary use,1E+11,
2826,VITAMIN E,Veterinary use: VITAMIN E,Veterinary use,100000127923,
2827,VITAMIN E,Veterinary use: VITAMIN E,Veterinary use,100000147849,
2828,VITAMIN E ACETATE,Veterinary use: VITAMIN E ACETATE,Veterinary use,1E+11,
2829,VITAMIN K,Veterinary use: VITAMIN K,Veterinary use,1E+11,
2845,Water,Veterinary use: Water,Veterinary use,1E+11,
2843,WATER FOR INJECTION,Veterinary use: WATER FOR INJECTION,Veterinary use,1E+11,
2844,"WATER, PURIFIED","Veterinary use: WATER, PURIFIED",Veterinary use,1E+11,
2846,"West Nile virus, strain VM-2, Inactivated","Veterinary use: West Nile virus, strain VM-2, Inactivated",Veterinary use,3E+11,
