order,name,code,parent,ontologyTermURI,definition
14370,Giant cell glioblastoma,251579,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251579,
14371,Gliomatosis cerebri,251582,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251582,
14372,Anaplastic astrocytoma,251589,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251589,
14373,Low-grade astrocytoma,251592,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251592,
14374,Diffuse astrocytoma,251595,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251595,
14375,Protoplasmic astrocytoma,251598,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251598,
14376,Microcephaly-cardiac defect-lung malsegmentation syndrome,2516,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2516,
14377,Fibrillary astrocytoma,251601,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251601,
14378,Gemistocytic astrocytoma,251604,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251604,
14379,Pleomorphic xanthoastrocytoma,251607,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251607,
14380,Pilocytic astrocytoma,251612,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251612,
14381,Pilomyxoid astrocytoma,251615,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251615,
14382,Subependymal giant cell astrocytoma,251618,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251618,
14383,Pituicytoma,251623,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251623,
14384,Oligodendroglioma,251627,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251627,
14385,Anaplastic oligodendroglioma,251630,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251630,
14386,Ependymoma,251636,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251636,
14387,Subependymoma,251639,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251639,
14388,Myxopapillary ependymoma,251643,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251643,
14389,Anaplastic ependymoma,251646,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251646,
14390,Oligoastrocytic tumor,251651,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251651,
14391,Oligoastrocytoma,251656,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251656,
14392,Anaplastic oligoastrocytoma,251663,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251663,
14393,Glial tumor of neuroepithelial tissue with unknown origin,251668,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251668,
14394,Angiocentric glioma,251671,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251671,
14395,Chordoid glioma,251674,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251674,
14396,Astroblastoma,251679,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251679,
14397,Autosomal recessive chorioretinopathy-microcephaly syndrome,2518,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2518,
14398,Embryonal tumor of neuroepithelial tissue,251852,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251852,
14399,Anaplastic/large cell medulloblastoma,251855,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251855,
14400,Medulloblastoma with extensive nodularity,251858,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251858,
14401,Desmoplastic/nodular medulloblastoma,251863,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251863,
14402,Classic medulloblastoma,251867,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251867,
14403,Central nervous system embryonal tumor,251870,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251870,
14404,Ganglioneuroblastoma,251877,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251877,
14405,Ependymoblastoma,251880,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251880,
14406,Medulloepithelioma of the central nervous system,251883,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251883,
14407,Choroid plexus tumor,251896,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251896,
14408,Choroid plexus carcinoma,251899,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251899,
14409,Microcephaly-seizures-intellectual disability-heart disease syndrome,2519,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2519,
14410,Atypical papilloma of choroid plexus,251902,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251902,
14411,Pineal tumor of neuroepithelial tissue,251905,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251905,
14412,Pineoblastoma,251909,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251909,
14413,Pineocytoma,251912,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251912,
14414,Papillary tumor of the pineal region,251915,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251915,
14415,Pineal parenchymal tumor of intermediate differenciation,251919,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251919,
14416,Neuronal tumor,251924,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251924,
14417,Extraventricular neurocytoma,251927,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251927,
14418,Cerebellar liponeurocytoma,251931,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251931,
14419,Mixed neuronal-glial tumor,251934,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251934,
14420,Gangliocytoma,251937,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251937,
14421,Desmoplastic infantile astrocytoma/ganglioglioma,251940,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251940,
14422,Dysembryoplastic neuroepithelial tumor,251946,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251946,
14423,Ganglioglioma,251949,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251949,
14424,Anaplastic ganglioglioma,251957,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251957,
14425,Papillary glioneuronal tumor,251962,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251962,
14426,Rosette-forming glioneuronal tumor,251975,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251975,
14427,Ganglioneuroma,251992,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251992,
14428,Primary germ cell tumor of central nervous system,251995,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_251995,
14429,Yolk sac tumor of central nervous system,252006,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252006,
14430,Choriocarcinoma of the central nervous system,252015,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252015,
14431,Teratoma of the central nervous system,252018,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252018,
14432,Mixed germ cell tumor of central nervous system,252021,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252021,
14433,Tumor of meninges,252025,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252025,
14434,Primary melanocytic tumor of central nervous system,252028,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252028,
14435,Diffuse leptomeningeal melanocytosis,252031,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252031,
14436,Meningeal melanocytoma,252046,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252046,
14437,Primary melanoma of the central nervous system,252050,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252050,
14438,Hemangioblastoma,252054,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252054,
14439,Tumor of cranial and spinal nerves,252057,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252057,
14440,Microcephaly-cleft palate-abnormal retinal pigmentation syndrome,2521,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2521,
14441,Malignant peripheral nerve sheath tumor with perineurial differentiation,252128,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252128,
14442,Benign peripheral nerve sheath tumor,252131,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252131,
14443,Benign schwannoma,252164,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252164,
14444,Vestibular schwannoma,252175,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252175,
14445,Neurofibroma,252183,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252183,
14446,Inherited nervous system cancer-predisposing syndrome,252190,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252190,
14447,Microcephaly-cervical spine fusion anomalies syndrome,2522,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2522,
14448,Constitutional mismatch repair deficiency syndrome,252202,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252202,
14449,Melanoma and neural system tumor syndrome,252206,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252206,
14450,Malignant triton tumor,252212,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_252212,
14451,Microcephaly-brain defect-spasticity-hypernatremia syndrome,2523,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2523,
14452,Pontocerebellar hypoplasia type 2,2524,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2524,
14453,Microcephaly-lymphedema-chorioretinopathy syndrome,2526,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2526,
14454,"Microcephaly-microcornea syndrome, Seemanova type",2528,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2528,
14455,Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia,253,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_253,
14456,Microcephaly-deafness-intellectual disability syndrome,2533,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2533,
14457,Microcornea-glaucoma-absent frontal sinuses syndrome,2536,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2536,
14458,Microgastria-limb reduction defect syndrome,2538,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2538,
14459,Spondylometaphyseal dysplasia,254,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254,
14460,Isolated microphthalmia-anophthalmia-coloboma,2542,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2542,
14461,Autosomal recessive intermediate Charcot-Marie-Tooth disease type B,254334,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254334,
14462,Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome,254343,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254343,
14463,19p13.12 microdeletion syndrome,254346,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254346,
14464,Distal 7q11.23 microdeletion syndrome,254351,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254351,
14465,Plectin-related  limb-girdle muscular dystrophy R17,254361,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254361,
14466,Rare lichen planus,254367,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254367,
14467,Rare cutaneous lichen planus,254370,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254370,
14468,Rare mucosal lichen planus,254373,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254373,
14469,Linear lichen planus,254379,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254379,
14470,Actinic lichen planus,254395,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254395,
14471,Annular atrophic lichen planus,254411,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254411,
14472,Annular lichen planus,254424,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254424,
14473,Atrophic lichen planus,254449,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254449,
14474,Lichen planus pigmentosus,254463,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254463,
14475,Lichen planus pemphigoides,254478,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254478,
14476,Frontal fibrosing alopecia,254492,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254492,
14477,Inhalational botulism,254504,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254504,
14478,Iatrogenic botulism,254509,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254509,
14479,Temple syndrome,254516,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254516,
14480,Kagami-Ogata syndrome,254519,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254519,
14481,Temple syndrome due to paternal 14q32.2 microdeletion,254525,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254525,
14482,Kagami-Ogata syndrome due to maternal 14q32.2 microdeletion,254528,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254528,
14483,Temple syndrome due to paternal 14q32.2 hypomethylation,254531,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254531,
14484,Kagami-Ogata syndrome due to maternal 14q32.2 hypermethylation,254534,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254534,
14485,Gestational trophoblastic disease,254685,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254685,
14486,Complete hydatidiform mole,254688,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254688,
14487,Partial hydatidiform mole,254693,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254693,
14488,Epithelioid trophoblastic tumor,254698,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254698,
14489,Microphthalmia-microtia-fetal akinesia syndrome,2547,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2547,
14490,Genetic hyperferritinemia without iron overload,254704,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254704,
14491,Faisalabad histiocytosis,254707,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254707,
14492,Familial sinus histiocytosis with massive lymphadenopathy,254712,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254712,
14493,Pigmented hypertrichosis with insulin-dependent diabetes mellitus syndrome,254723,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254723,
14494,Pyruvate metabolism disorder,254746,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254746,
14495,Tricarboxylic acid cycle disorder,254749,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254749,
14496,Mitochondrial oxidative phosphorylation disorder due to mitochondrial DNA anomalies,254758,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254758,
14497,Mitochondrial oxidative phosphorylation disorder due to a large-scale single deletion of mitochondrial DNA,254767,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254767,
14498,Mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA,254776,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254776,
14499,Mitochondrial DNA-related mitochondrial myopathy,254788,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254788,
14500,Mitochondrial oxidative phosphorylation disorder due to a duplication of mitochondrial DNA,254793,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254793,
14501,"Mitochondrial DNA depletion syndrome, encephalomyopathic form",254803,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254803,
14502,Multiple mitochondrial DNA deletion syndrome,254807,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254807,
14503,Ataxia neuropathy spectrum,254818,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254818,
14504,Mitochondrial oxidative phosphorylation disorder with no known mechanism,254822,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254822,
14505,Mitochondrial membrane transport disorder,254827,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254827,
14506,Mitochondrial substrate carrier disorder,254830,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254830,
14507,Mitochondrial protein import disorder,254834,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254834,
14508,Unspecified mitochondrial disorder,254837,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254837,
14509,Exercise intolerance with lactic acidosis,254843,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254843,
14510,Isolated oxidative phosphorylation complex disorder,254846,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254846,
14511,Mitochondrial DNA-related dystonia,254851,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254851,
14512,Pure mitochondrial myopathy,254854,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254854,
14513,Lethal infantile mitochondrial myopathy,254857,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254857,
14514,Mitochondrial myopathy with reversible cytochrome C oxidase deficiency,254864,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254864,
14515,"Mitochondrial DNA depletion syndrome, hepatocerebral form",254871,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254871,
14516,"Mitochondrial DNA depletion syndrome, myopathic form",254875,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254875,
14517,Spinocerebellar ataxia with epilepsy,254881,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254881,
14518,Autosomal recessive progressive external ophthalmoplegia,254886,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254886,
14519,Autosomal dominant progressive external ophthalmoplegia,254892,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254892,
14520,Deafness-encephaloneuropathy-obesity-valvulopathy syndrome,254898,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254898,
14521,Oculoauriculovertebral spectrum with radial defects,2549,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2549,
14522,Renal tubulopathy-encephalopathy-liver failure syndrome,254902,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254902,
14523,Isolated cytochrome C oxidase deficiency,254905,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254905,
14524,Isolated ATP synthase deficiency,254913,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254913,
14525,Combined oxidative phosphorylation defect type 2,254920,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254920,
14526,Combined oxidative phosphorylation defect type 4,254925,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254925,
14527,Combined oxidative phosphorylation defect type 7,254930,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_254930,
14528,Dopa-responsive dystonia,255,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255,
14529,Microspherophakia-metaphyseal dysplasia syndrome,2551,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2551,
14530,Adult-onset autosomal recessive sideroblastic anemia,255132,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255132,
14531,Pyruvate dehydrogenase E1-beta deficiency,255138,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255138,
14532,Pyruvate dehydrogenase E3-binding protein deficiency,255182,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255182,
14533,Microsporidiosis,2552,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2552,
14534,Mitochondrial DNA-associated Leigh syndrome,255210,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255210,
14535,Navajo neurohepatopathy,255229,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255229,
14536,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy",255235,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255235,
14537,Leigh syndrome with leukodystrophy,255241,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255241,
14538,Leigh syndrome with nephrotic syndrome,255249,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_255249,
14539,Ear-patella-short stature syndrome,2554,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2554,
14540,Microphthalmia with linear skin defects syndrome,2556,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2556,
14541,Mietens syndrome,2557,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2557,
14542,Mikati-Najjar-Sahli syndrome,2558,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2558,
14543,Early-onset generalized limb-onset dystonia,256,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_256,
14544,Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome,2560,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2560,
14545,Pyramidal molars-abnormal upper lip syndrome,2561,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2561,
14546,MOMO syndrome,2563,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2563,
14547,Tetramelic monodactyly,2564,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2564,
14548,Mononen-Karnes-Senac syndrome,2565,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2565,
14549,Chronic Epstein-Barr virus infection syndrome,2566,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2566,
14550,Moore-Federman syndrome,2569,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2569,
14551,Epidermolysis bullosa simplex with muscular dystrophy,257,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_257,
14552,Lethal intrauterine growth restriction-cortical malformation-congenital contractures syndrome,2570,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2570,
14553,X-linked immunoneurologic disorder,2571,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2571,
14554,Spastic ataxia-corneal dystrophy syndrome,2572,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2572,
14555,Moyamoya disease,2573,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2573,
14556,Moynahan syndrome,2574,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2574,
14557,Cystic fibrosis-gastritis-megaloblastic anemia syndrome,2575,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2575,
14558,Mulibrey nanism,2576,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2576,
14559,Mayer-Rokitansky-Küster-Hauser syndrome type ,2578,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2578,
14560,Muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome,2579,ORPHAcodes,http://www.orpha.net/ORDO/Orphanet_2579,
