"id","label","synonyms","description","link","parents"
"ORPHA:522564","Syndromic genetic keratoconus","","","https://identifiers.org/orphanet:522564","ORPHA:522558,ORPHA:377794"
"ORPHA:548","Leprosy","","Leprosy is a chronic infectious disease affecting primarily the skin and peripheral nervous system.","https://identifiers.org/orphanet:548","ORPHA:377788"
"ORPHA:547","Non-Hodgkin lymphoma","NHL","Non-Hodgkin malignant lymphomas(NHL) is a heterogeneous group of malignant tumors of the lymphoid system.","https://identifiers.org/orphanet:547","ORPHA:223735,ORPHA:377794"
"ORPHA:487814","Autosomal dominant Charcot-Marie-Tooth disease type 2 due to DGAT2 mutation","CMT2 due to DGAT2 mutation","","https://identifiers.org/orphanet:487814","ORPHA:377788"
"ORPHA:53690","Congenital lactase deficiency","","Congenital lactase deficiency is a rare severe gastrointestinal disorder in newborns primarily reported in Finland and characterized clinically by watery diarrhea on feeding with breast-milk or lactose-containing formula.","https://identifiers.org/orphanet:53690","ORPHA:377788"
"ORPHA:549","Legionellosis","Legionnaires disease","Legionellosis or Legionnaires' disease (LD) is a bacterial lung infection characterized by a potentially fatal pneumonia.","https://identifiers.org/orphanet:549","ORPHA:377788"
"ORPHA:544","Diffuse large B-cell lymphoma","DLBCL","Diffuse large B-cell lymphoma is the most common subtype of non-Hodgkin lymphoma (NHL","https://identifiers.org/orphanet:544",""
"ORPHA:53691","Congenital cornea plana","","","https://identifiers.org/orphanet:53691","ORPHA:377791"
"ORPHA:543","Burkitt lymphoma","Small non-cleaved cell lymphoma","Burkitt lymphoma is a rare form of malignant mature B-cell non-Hodgkin lymphoma.","https://identifiers.org/orphanet:543","ORPHA:377788"
"ORPHA:53693","GRACILE syndrome","Growth delay-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome|Growth restriction-aminoaciduria-cholestasis-iron overload-lactic acidosis-early death syndrome|Fellman disease","GRACILE syndrome is an inherited lethal mitochondrial disorder characterized by fetal growth restriction (GR), aminoaciduria (A), cholestasis (C), iron overload (I), lactacidosis (L), and early death (E).","https://identifiers.org/orphanet:53693","ORPHA:377788"
"ORPHA:545","Follicular lymphoma","","Follicular lymphoma is a form of non-Hodgkin lymphoma (see this term) characterized by a proliferation of B cells whose nodular structure of follicular architecture is preserved.","https://identifiers.org/orphanet:545","ORPHA:377788"
"ORPHA:508488","8q24.3 microdeletion syndrome","Monosomy 8q24.3|Verheij syndrome|Deletion 8q24.3|Del(8)(q24.3)","","https://identifiers.org/orphanet:508488","ORPHA:377789"
"ORPHA:495680","golgi associated PDZ and coiled-coil motif containing","FIG|GOPC1|dJ94G16.2|CAL|PIST","","https://identifiers.org/orphanet:495680","ORPHA:410298"
"ORPHA:470582","laminin subunit alpha 5","","","https://identifiers.org/orphanet:470582","ORPHA:410298"
"ORPHA:528091","Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome","","","https://identifiers.org/orphanet:528091","ORPHA:377788"
"ORPHA:506060","Functioning neuroendocrine tumor of pancreas","Functioning well-differentiated neuroendocrine neoplasm of pancreas|Functioning PNET|Functioning well-differentiated pancreatic neuroendocrine neoplasm|Functioning well-differentiated pancreatic NEN|Functioning well-differentiated NEN of pancreas|Functioning pancreatic neuroendocrine tumor|Functioning pancreatic NET","","https://identifiers.org/orphanet:506060","ORPHA:377794,ORPHA:97253"
"ORPHA:522550","Lens size anomaly of genetic origin","","","https://identifiers.org/orphanet:522550","ORPHA:183557,ORPHA:183607,ORPHA:377794"
"ORPHA:470342","flavin adenine dinucleotide synthetase 1","PP591|FAD1","","https://identifiers.org/orphanet:470342","ORPHA:410298"
"ORPHA:497623","C12ORF65-related combined oxidative phosphorylation defect","C12ORF65-related COXPD","","https://identifiers.org/orphanet:497623","ORPHA:183763,ORPHA:68385,ORPHA:377794,ORPHA:35696,ORPHA:441434,ORPHA:102369"
"ORPHA:522556","Rare genetic corneal disorder","","","https://identifiers.org/orphanet:522556","ORPHA:522538,ORPHA:377794"
"ORPHA:500523","solute carrier family 25 member 24","DKFZp586G0123|APC1","","https://identifiers.org/orphanet:500523","ORPHA:410298"
"ORPHA:522558","Rare genetic disorder with corneal involvement as a major feature","","","https://identifiers.org/orphanet:522558","ORPHA:522556,ORPHA:377794"
"ORPHA:522552","Lens position anomaly of genetic origin","","","https://identifiers.org/orphanet:522552","ORPHA:183557,ORPHA:183607,ORPHA:377794"
"ORPHA:522554","Syndromic genetic ectopia lentis","","","https://identifiers.org/orphanet:522554","ORPHA:522552,ORPHA:377794"
"ORPHA:485405","16p12.1p12.3 triplication syndrome","Trip(16)(p12.1p12.3)|Tetrasomy 16p12.1p12.3","16p12.1p12.3 triplication syndrome is a rare chromosomal anomaly syndrome resulting from the partial duplication of the short arm of chromosome 16 characterized by global developmental delay, pre- or post-natal growth delay and distinctive craniofacial features, including short palpebral fissures, epicanthal folds, bulbous nose, thin upper vermillion border, apparently low-set ears and large ear lobes. Variable clinical features that have been reported include congenital heart disease, genitourinary abnormalities, visual anomalies or, less commonly, infantile hepatic disease. Patients are also reported to have tapered fingers.","https://identifiers.org/orphanet:485405","ORPHA:377789"
"ORPHA:487825","Pierpont syndrome","Plantar lipomatosis-facial dysmorphism-developmental delay syndrome|Plantar lipomatosis-unusual facies-developmental delay syndrome","Pierpont syndrome is a rare subcutaneous tissue disorder characterized by axial hypotonia after birth, prolonged feeding difficulties, moderate to severe global developmental delay, seizures (in particular absence seizures), fetal digital pads, distinctive plantar fat pads anteromedial to the heels, deep palmar and plantar grooves. Additionally, distinct craniofacial dysmorphic features, notably a broad face with high forehead, high anterior hairline, narrow palpebral fissures that take on a crescent moon shape when smiling, broad nasal bridge and tip with anteverted nostrils, mild midfacial hypoplasia, long, smooth philtrum, thin upper lip vermillion, small, widely spaced teeth and flat occiput/microcephaly/brachycephaly, are also chararteristic. Over time, fat pads may become less prominent and disappear.","https://identifiers.org/orphanet:487825","ORPHA:377789"
"ORPHA:508498","Intellectual disability-cardiac anomalies-short stature-joint laxity syndrome","","","https://identifiers.org/orphanet:508498","ORPHA:377789"
"ORPHA:528084","Non-specific syndromic intellectual disability","Complex neurodevelopmental disorder","","https://identifiers.org/orphanet:528084","ORPHA:377788"
"ORPHA:508018","trafficking protein particle complex 12","TTC-15|CGI-87","","https://identifiers.org/orphanet:508018","ORPHA:410298"
"ORPHA:521450","LAMA5-related multisystemic syndrome","","","https://identifiers.org/orphanet:521450","ORPHA:377788"
"ORPHA:506075","Non-functioning neuroendocrine tumor of pancreas","Non-functioning well-differentiated NEN of pancreas|Non-functioning PNET|Non-functioning well-differentiated pancreatic NEN|Non-functioning well-differentiated pancreatic neuroendocrine neoplasm|Non-functioning pancreatic NET|Non-functioning well-differentiated neuroendocrine neoplasm of pancreas|Non-functioning pancreatic neuroendocrine tumor","","https://identifiers.org/orphanet:506075","ORPHA:377788"
"ORPHA:522544","Rare genetic conjunctivitis","","","https://identifiers.org/orphanet:522544","ORPHA:522542,ORPHA:377794"
"ORPHA:519386","Isolated congenital entropion","","","https://identifiers.org/orphanet:519386","ORPHA:377791"
"ORPHA:522546","Rare genetic disorder with lens opacification","","","https://identifiers.org/orphanet:522546","ORPHA:183607,ORPHA:377794"
"ORPHA:500533","Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome","PMSE syndrome","","https://identifiers.org/orphanet:500533","ORPHA:377788"
"ORPHA:519388","Autosomal recessive anterior segment dysgenesis","","","https://identifiers.org/orphanet:519388","ORPHA:377789"
"ORPHA:522540","Anterior segment developmental anomaly of genetic origin","","","https://identifiers.org/orphanet:522540","ORPHA:183557,ORPHA:522538,ORPHA:377794"
"ORPHA:522542","Rare genetic disorder with conjunctival involvement as a major feature","","","https://identifiers.org/orphanet:522542","ORPHA:522538,ORPHA:377794"
"ORPHA:485418","EMILIN-1-related connective tissue disease","","","https://identifiers.org/orphanet:485418","ORPHA:377788"
"ORPHA:522548","Syndromic genetic cataract","","","https://identifiers.org/orphanet:522548","ORPHA:522546,ORPHA:377794"
"ORPHA:566","Congenital microcoria","Congenital miosis","Congenital microcoria is a rare autosomal dominant ophthalmological disease caused by maldevelopment of the dilator muscle of the pupil that is characterized by small pupils (<2 mm in diameter) from birth, peripheral iris hypopigmentation and transillumination defects leading to errors of refraction (myopia, astigmatism) and sometimes juvenile open angle glaucoma.","https://identifiers.org/orphanet:566","ORPHA:377789"
"ORPHA:565","Menkes disease","Menkes syndrome|MNK|Kinky hair syndrome|MD|Steely hair syndrome|MK|Steely hair disease|X-linked copper deficiency|Trichopoliodystrophy|Kinky hair disease","Menkes disease (MD) is a usually severe multisystemic disorder of copper metabolism, characterized by progressive neurodegeneration and marked connective tissue anomalies as well as typical sparse abnormal steely hair.","https://identifiers.org/orphanet:565","ORPHA:377788"
"ORPHA:521219","Mirizzi syndrome","Extrinsic biliary compression syndrome","","https://identifiers.org/orphanet:521219","ORPHA:377792"
"ORPHA:519384","Congenital cystic eye","Congenital anophthalmos with cyst","","https://identifiers.org/orphanet:519384","ORPHA:377791"
"ORPHA:531491","fibrous sheath interacting protein 2","FLJ34780","","https://identifiers.org/orphanet:531491","ORPHA:410298"
"ORPHA:55655","Pneumococcal meningitis","","","https://identifiers.org/orphanet:55655","ORPHA:377788"
"ORPHA:471012","RAS related","R-Ras|Oncogene RRAS","","https://identifiers.org/orphanet:471012","ORPHA:410298"
"ORPHA:520","Acute promyelocytic leukemia","Acute myeloid leukemia with t(15","","https://identifiers.org/orphanet:520",""
"ORPHA:531241","nucleoporin 160","FLJ22583|KIAA0197","","https://identifiers.org/orphanet:531241","ORPHA:410298"
"ORPHA:55654","Hypotrichosis simplex","Hereditary hypotrichosis simplex","Hypotrichosis simplex (HS) or hereditary hypotrichosis simplex (HHS) is characterized by reduced pilosity over the scalp and body (with sparse, thin, and short hair) in the absence of other anomalies.","https://identifiers.org/orphanet:55654","ORPHA:377788"
"ORPHA:531247","nucleoporin 133","FLJ10814","","https://identifiers.org/orphanet:531247","ORPHA:410298"
"ORPHA:471250","tryptophan 2,3-dioxygenase","TDO|TPH2","","https://identifiers.org/orphanet:471250","ORPHA:410298"
"ORPHA:471014","reticulon 4 interacting protein 1","NIMP","","https://identifiers.org/orphanet:471014","ORPHA:410298"
"ORPHA:493689","mitochondrial trans-2-enoyl-CoA reductase","nuclear receptor binding factor 1|CGI-63|FASN2B|NRBF1|ETR1|mitochondrial 2-enoyl thioester reductase","","https://identifiers.org/orphanet:493689","ORPHA:410298"
"ORPHA:519353","Rare trochlear nerve disorder","","","https://identifiers.org/orphanet:519353","ORPHA:519349,ORPHA:522510,ORPHA:377794"
"ORPHA:521445","Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome","","","https://identifiers.org/orphanet:521445","ORPHA:377789"
"ORPHA:522534","Lacrimal drainage system anomaly of genetic origin","","","https://identifiers.org/orphanet:522534","ORPHA:183557,ORPHA:377794,ORPHA:522532"
"ORPHA:519355","Rare ocular motility/alignment disorder","","","https://identifiers.org/orphanet:519355","ORPHA:377794,ORPHA:140653"
"ORPHA:522536","Structural developmental eye defect of genetic origin","","","https://identifiers.org/orphanet:522536","ORPHA:522504,ORPHA:183557,ORPHA:377794"
"ORPHA:519","Acute myeloid leukemia","Acute myelogenous leukemia|AML","Acute myeloid leukemia (AML) is a group of neoplasms arising from precursor cells committed to the myeloid cell-line differentiation. All of them are characterized by clonal expansion of myeloid blasts. AML manifests by fever, pallor, anemia, hemorrhages and recurrent infections.","https://identifiers.org/orphanet:519","ORPHA:377794,ORPHA:171895"
"ORPHA:518","Acute megakaryoblastic leukemia","AML M7|Acute myeloid leukemia M7|AMKL|Acute megakaryocytic leukemia","Acute megakaryoblastic leukemia (AMKL) is a form of acute myeloid leukemia (AML","https://identifiers.org/orphanet:518",""
"ORPHA:522530","Rare genetic disorder with entropion","","","https://identifiers.org/orphanet:522530","ORPHA:377794,ORPHA:522528"
"ORPHA:522532","Rare genetic disorder of the lacrimal apparatus","","","https://identifiers.org/orphanet:522532","ORPHA:522524,ORPHA:377794"
"ORPHA:514","Acute monoblastic leukemia","Acute monocytic leukemia|AML M5","Acute monoblastic leukemia (AML-M5), is one of the most common subtypes of acute myeloid leukemia (AML","https://identifiers.org/orphanet:514",""
"ORPHA:500509","protein phosphatase 3 catalytic subunit alpha","calcineurin A alpha|CNA1|PPP2B|protein phosphatase 2B, catalytic subunit, alpha isoform","","https://identifiers.org/orphanet:500509","ORPHA:410298"
"ORPHA:517","Acute myelomonocytic leukemia","AML M4|AMMoL","Acute myelomonocytic leukemia (AML-M4) is a form of acute myeloid leukemia (AML","https://identifiers.org/orphanet:517",""
"ORPHA:511","Maple syrup urine disease","Branched-chain 2-ketoacid dehydrogenase deficiency|BCKD deficiency|MSUD|BCKDH deficiency|Branched-chain ketoaciduria","Maple syrup urine disease (MSUD) is a rare inherited disorder of branched-chain amino acid metabolism classically characterized by poor feeding, lethargy, vomiting and a maple syrup odor in the cerumen (and later in urine) noted soon after birth, followed by progressive encephalopathy and central respiratory failure if untreated. The four overlapping phenotypic subtypes are: classic, intermediate, intermittent and thiamine-responsive MSUD (see these terms).","https://identifiers.org/orphanet:511","ORPHA:377788"
